<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
MOEX.QGDO:TQBR;60;13/01/21;17:00:00;3510.5000000;3515.5000000;3482.0000000;3497.0000000;7672
MOEX.QGDO:TQBR;60;13/01/21;18:00:00;3494.5000000;3600.0000000;3486.0000000;3557.0000000;50324
MOEX.QGDO:TQBR;60;13/01/21;19:00:00;3556.5000000;3565.5000000;3510.0000000;3538.5000000;22449
MOEX.QGDO:TQBR;60;13/01/21;20:00:00;3542.0000000;3559.0000000;3460.0000000;3475.0000000;27491
MOEX.QGDO:TQBR;60;13/01/21;21:00:00;3475.0000000;3500.0000000;3470.0000000;3482.5000000;11632
MOEX.QGDO:TQBR;60;13/01/21;22:00:00;3485.5000000;3500.0000000;3476.0000000;3490.5000000;5429
MOEX.QGDO:TQBR;60;13/01/21;23:00:00;3490.0000000;3500.0000000;3481.0000000;3490.0000000;2658
MOEX.QGDO:TQBR;60;14/01/21;00:00:00;3490.5000000;3498.5000000;3487.0000000;3491.0000000;3034
MOEX.QGDO:TQBR;60;14/01/21;11:00:00;3526.0000000;3527.0000000;3460.5000000;3481.5000000;11899
MOEX.QGDO:TQBR;60;14/01/21;12:00:00;3480.5000000;3493.5000000;3465.0000000;3492.0000000;2629
MOEX.QGDO:TQBR;60;14/01/21;13:00:00;3491.5000000;3492.5000000;3475.0000000;3487.0000000;3597
MOEX.QGDO:TQBR;60;14/01/21;14:00:00;3485.0000000;3491.5000000;3473.0000000;3482.0000000;5464
MOEX.QGDO:TQBR;60;14/01/21;15:00:00;3482.0000000;3485.0000000;3472.5000000;3483.5000000;2897
MOEX.QGDO:TQBR;60;14/01/21;16:00:00;3482.0000000;3486.5000000;3475.5000000;3480.0000000;3579
MOEX.QGDO:TQBR;60;14/01/21;17:00:00;3482.5000000;3523.0000000;3482.0000000;3506.5000000;5938
MOEX.QGDO:TQBR;60;14/01/21;18:00:00;3508.0000000;3613.0000000;3508.0000000;3563.5000000;72639
MOEX.QGDO:TQBR;60;14/01/21;19:00:00;3563.5000000;3575.0000000;3509.5000000;3510.5000000;17197
MOEX.QGDO:TQBR;60;14/01/21;20:00:00;3485.5000000;3536.5000000;3475.0000000;3536.5000000;18445
MOEX.QGDO:TQBR;60;14/01/21;21:00:00;3536.5000000;3608.5000000;3532.5000000;3570.0000000;39600
MOEX.QGDO:TQBR;60;14/01/21;22:00:00;3569.0000000;3684.5000000;3566.0000000;3641.0000000;50600
MOEX.QGDO:TQBR;60;14/01/21;23:00:00;3641.0000000;3696.0000000;3626.0000000;3682.0000000;33364
MOEX.QGDO:TQBR;60;15/01/21;00:00:00;3682.5000000;3691.5000000;3607.0000000;3636.5000000;18473
MOEX.QGDO:TQBR;60;15/01/21;11:00:00;3620.0000000;3639.5000000;3582.5000000;3620.0000000;14907
MOEX.QGDO:TQBR;60;15/01/21;12:00:00;3621.5000000;3632.0000000;3609.0000000;3625.5000000;6167
MOEX.QGDO:TQBR;60;15/01/21;13:00:00;3625.0000000;3630.5000000;3614.0000000;3618.0000000;3420
MOEX.QGDO:TQBR;60;15/01/21;14:00:00;3618.0000000;3626.0000000;3615.0000000;3620.0000000;2359
MOEX.QGDO:TQBR;60;15/01/21;15:00:00;3618.5000000;3628.0000000;3617.0000000;3624.5000000;4034
MOEX.QGDO:TQBR;60;15/01/21;16:00:00;3624.5000000;3626.0000000;3621.0000000;3625.0000000;3548
MOEX.QGDO:TQBR;60;15/01/21;17:00:00;3625.0000000;3625.5000000;3590.5000000;3604.5000000;21391
MOEX.QGDO:TQBR;60;15/01/21;18:00:00;3602.0000000;3650.0000000;3591.0000000;3620.0000000;58199
MOEX.QGDO:TQBR;60;15/01/21;19:00:00;3618.0000000;3627.0000000;3485.0000000;3548.5000000;57205
MOEX.QGDO:TQBR;60;15/01/21;20:00:00;3571.5000000;4002.5000000;3565.0000000;3779.0000000;106801
MOEX.QGDO:TQBR;60;15/01/21;21:00:00;3779.0000000;3784.0000000;3679.5000000;3747.0000000;46167
MOEX.QGDO:TQBR;60;15/01/21;22:00:00;3747.0000000;3810.0000000;3732.0000000;3806.0000000;46261
MOEX.QGDO:TQBR;60;15/01/21;23:00:00;3805.5000000;3830.0000000;3761.0000000;3770.5000000;32416
MOEX.QGDO:TQBR;60;16/01/21;00:00:00;3770.5000000;3823.5000000;3750.0000000;3805.5000000;20699
MOEX.QGDO:TQBR;60;18/01/21;11:00:00;3815.5000000;3829.5000000;3722.5000000;3750.0000000;21507
MOEX.QGDO:TQBR;60;18/01/21;12:00:00;3750.0000000;3775.0000000;3749.0000000;3763.5000000;13216
MOEX.QGDO:TQBR;60;18/01/21;13:00:00;3763.0000000;3775.0000000;3761.5000000;3774.0000000;6369
MOEX.QGDO:TQBR;60;18/01/21;14:00:00;3773.0000000;3825.0000000;3770.0000000;3797.0000000;10199
MOEX.QGDO:TQBR;60;18/01/21;15:00:00;3797.0000000;3839.5000000;3787.0000000;3797.5000000;23931
MOEX.QGDO:TQBR;60;18/01/21;16:00:00;3799.0000000;3812.0000000;3780.5000000;3811.5000000;10872
MOEX.QGDO:TQBR;60;18/01/21;17:00:00;3810.0000000;3812.0000000;3792.0000000;3800.0000000;8265
MOEX.QGDO:TQBR;60;18/01/21;18:00:00;3800.0000000;3815.5000000;3784.5000000;3800.0000000;7949
MOEX.QGDO:TQBR;60;18/01/21;19:00:00;3800.0000000;3805.0000000;3784.5000000;3787.5000000;5355
MOEX.QGDO:TQBR;60;18/01/21;20:00:00;3787.0000000;3809.0000000;3763.5000000;3801.5000000;7315
MOEX.QGDO:TQBR;60;18/01/21;21:00:00;3804.0000000;3819.5000000;3800.0000000;3806.0000000;5787
MOEX.QGDO:TQBR;60;18/01/21;22:00:00;3805.0000000;3805.0000000;3795.0000000;3799.0000000;1723
MOEX.QGDO:TQBR;60;18/01/21;23:00:00;3797.0000000;3809.0000000;3794.0000000;3805.0000000;1742
MOEX.QGDO:TQBR;60;19/01/21;00:00:00;3805.0000000;3809.0000000;3794.0000000;3795.0000000;1621
MOEX.QGDO:TQBR;60;19/01/21;11:00:00;3840.5000000;3869.0000000;3814.5000000;3844.5000000;14146
MOEX.QGDO:TQBR;60;19/01/21;12:00:00;3843.5000000;3845.0000000;3820.5000000;3826.0000000;8600
MOEX.QGDO:TQBR;60;19/01/21;13:00:00;3826.0000000;3848.5000000;3825.0000000;3839.5000000;8395
MOEX.QGDO:TQBR;60;19/01/21;14:00:00;3840.0000000;3874.0000000;3839.5000000;3872.0000000;17431
MOEX.QGDO:TQBR;60;19/01/21;15:00:00;3871.0000000;3872.0000000;3852.0000000;3858.5000000;8437
MOEX.QGDO:TQBR;60;19/01/21;16:00:00;3859.0000000;3860.0000000;3825.0000000;3830.0000000;16833
MOEX.QGDO:TQBR;60;19/01/21;17:00:00;3830.5000000;3849.5000000;3823.0000000;3831.0000000;9559
MOEX.QGDO:TQBR;60;19/01/21;18:00:00;3830.0000000;3990.0000000;3825.0000000;3908.0000000;201182
MOEX.QGDO:TQBR;60;19/01/21;19:00:00;3908.0000000;3953.5000000;3907.0000000;3929.0000000;67290
MOEX.QGDO:TQBR;60;19/01/21;20:00:00;4041.0000000;4150.0000000;4012.0000000;4078.0000000;106912
MOEX.QGDO:TQBR;60;19/01/21;21:00:00;4077.5000000;4082.0000000;3960.0000000;3993.0000000;29280
MOEX.QGDO:TQBR;60;19/01/21;22:00:00;3995.5000000;3999.5000000;3928.0000000;3966.0000000;23530
MOEX.QGDO:TQBR;60;19/01/21;23:00:00;3968.0000000;3999.5000000;3952.0000000;3984.5000000;9939
MOEX.QGDO:TQBR;60;20/01/21;00:00:00;3986.0000000;3993.5000000;3971.5000000;3972.0000000;4728
MOEX.QGDO:TQBR;60;20/01/21;11:00:00;3955.0000000;4093.0000000;3948.0000000;4052.0000000;71938
MOEX.QGDO:TQBR;60;20/01/21;12:00:00;4050.5000000;4061.0000000;4040.0000000;4055.5000000;30749
MOEX.QGDO:TQBR;60;20/01/21;13:00:00;4055.0000000;4066.5000000;4044.0000000;4065.5000000;11323
MOEX.QGDO:TQBR;60;20/01/21;14:00:00;4065.0000000;4066.5000000;4050.5000000;4060.0000000;8848
MOEX.QGDO:TQBR;60;20/01/21;15:00:00;4062.0000000;4065.0000000;4056.0000000;4063.0000000;13353
MOEX.QGDO:TQBR;60;20/01/21;16:00:00;4064.0000000;4066.5000000;4056.0000000;4059.0000000;17961
MOEX.QGDO:TQBR;60;20/01/21;17:00:00;4059.0000000;4060.0000000;4053.0000000;4060.0000000;17033
MOEX.QGDO:TQBR;60;20/01/21;18:00:00;4060.0000000;4166.0000000;4058.0000000;4164.5000000;84282
MOEX.QGDO:TQBR;60;20/01/21;19:00:00;4163.5000000;4190.0000000;4080.0000000;4080.0000000;122183
MOEX.QGDO:TQBR;60;20/01/21;20:00:00;4005.0000000;4093.5000000;3975.0000000;4008.5000000;48612
MOEX.QGDO:TQBR;60;20/01/21;21:00:00;4008.5000000;4049.0000000;4001.0000000;4030.5000000;13556
MOEX.QGDO:TQBR;60;20/01/21;22:00:00;4030.5000000;4057.5000000;4026.5000000;4047.5000000;5898
MOEX.QGDO:TQBR;60;20/01/21;23:00:00;4047.5000000;4069.0000000;4039.0000000;4041.5000000;7149
MOEX.QGDO:TQBR;60;21/01/21;00:00:00;4045.0000000;4050.0000000;4001.0000000;4001.0000000;8053
MOEX.QGDO:TQBR;60;21/01/21;11:00:00;4025.0000000;4094.0000000;4015.0000000;4058.0000000;32844
MOEX.QGDO:TQBR;60;21/01/21;12:00:00;4060.0000000;4060.5000000;3872.5000000;3889.0000000;65612
MOEX.QGDO:TQBR;60;21/01/21;13:00:00;3894.5000000;3990.5000000;3890.5000000;3984.0000000;26938
MOEX.QGDO:TQBR;60;21/01/21;14:00:00;3983.5000000;4022.0000000;3980.0000000;4012.0000000;14284
MOEX.QGDO:TQBR;60;21/01/21;15:00:00;4012.5000000;4012.5000000;3952.0000000;3966.5000000;16971
MOEX.QGDO:TQBR;60;21/01/21;16:00:00;3964.0000000;3994.0000000;3951.5000000;3983.5000000;8376
MOEX.QGDO:TQBR;60;21/01/21;17:00:00;3981.5000000;4000.0000000;3973.5000000;3999.0000000;6089
MOEX.QGDO:TQBR;60;21/01/21;18:00:00;3999.0000000;4170.0000000;3996.0000000;4040.0000000;96768
MOEX.QGDO:TQBR;60;21/01/21;19:00:00;4040.0000000;4170.0000000;4039.5000000;4170.0000000;56732
MOEX.QGDO:TQBR;60;21/01/21;20:00:00;4197.0000000;4199.0000000;4100.0000000;4110.0000000;39413
MOEX.QGDO:TQBR;60;21/01/21;21:00:00;4110.5000000;4116.0000000;4043.0000000;4070.0000000;26138
MOEX.QGDO:TQBR;60;21/01/21;22:00:00;4069.0000000;4100.0000000;4056.0000000;4088.5000000;8489
MOEX.QGDO:TQBR;60;21/01/21;23:00:00;4088.5000000;4099.0000000;4076.5000000;4079.5000000;8208
MOEX.QGDO:TQBR;60;22/01/21;00:00:00;4079.5000000;4089.0000000;4053.0000000;4057.0000000;9797
MOEX.QGDO:TQBR;60;22/01/21;11:00:00;4069.0000000;4120.0000000;4025.5000000;4107.0000000;29660
MOEX.QGDO:TQBR;60;22/01/21;12:00:00;4107.0000000;4136.0000000;4100.5000000;4107.0000000;17745
MOEX.QGDO:TQBR;60;22/01/21;13:00:00;4105.0000000;4135.0000000;4079.5000000;4108.0000000;29829
MOEX.QGDO:TQBR;60;22/01/21;14:00:00;4106.0000000;4115.5000000;4070.0000000;4089.5000000;14822
MOEX.QGDO:TQBR;60;22/01/21;15:00:00;4088.0000000;4096.0000000;4070.0000000;4080.0000000;8411
MOEX.QGDO:TQBR;60;22/01/21;16:00:00;4081.0000000;4128.0000000;4076.5000000;4124.5000000;50416
MOEX.QGDO:TQBR;60;22/01/21;17:00:00;4124.5000000;4129.5000000;4111.5000000;4126.0000000;13616
MOEX.QGDO:TQBR;60;22/01/21;18:00:00;4126.5000000;4165.0000000;4078.0000000;4087.0000000;68585
MOEX.QGDO:TQBR;60;22/01/21;19:00:00;4087.5000000;4114.0000000;3982.0000000;4033.5000000;86946
MOEX.QGDO:TQBR;60;22/01/21;20:00:00;3944.5000000;4035.0000000;3934.0000000;3985.0000000;55719
MOEX.QGDO:TQBR;60;22/01/21;21:00:00;3986.0000000;3996.0000000;3940.0000000;3941.0000000;26953
MOEX.QGDO:TQBR;60;22/01/21;22:00:00;3942.5000000;3958.0000000;3868.0000000;3918.0000000;25052
MOEX.QGDO:TQBR;60;22/01/21;23:00:00;3918.5000000;3974.5000000;3850.0000000;3974.5000000;27373
MOEX.QGDO:TQBR;60;23/01/21;00:00:00;3972.5000000;3997.0000000;3944.5000000;3980.0000000;17376
MOEX.QGDO:TQBR;60;25/01/21;11:00:00;3999.0000000;4030.0000000;3951.0000000;4023.5000000;23543
MOEX.QGDO:TQBR;60;25/01/21;12:00:00;4026.5000000;4045.0000000;4011.5000000;4036.0000000;14084
MOEX.QGDO:TQBR;60;25/01/21;13:00:00;4035.0000000;4049.0000000;4035.0000000;4047.0000000;8137
MOEX.QGDO:TQBR;60;25/01/21;14:00:00;4045.5000000;4067.0000000;4039.5000000;4050.5000000;11377
MOEX.QGDO:TQBR;60;25/01/21;15:00:00;4053.0000000;4060.0000000;4044.0000000;4050.0000000;6262
MOEX.QGDO:TQBR;60;25/01/21;16:00:00;4050.0000000;4064.5000000;4050.0000000;4061.0000000;5093
MOEX.QGDO:TQBR;60;25/01/21;17:00:00;4062.0000000;4066.0000000;4053.0000000;4060.0000000;11726
MOEX.QGDO:TQBR;60;25/01/21;18:00:00;4060.0000000;4184.5000000;4045.5000000;4161.0000000;107134
MOEX.QGDO:TQBR;60;25/01/21;19:00:00;4161.0000000;4189.0000000;4090.5000000;4113.0000000;35996
MOEX.QGDO:TQBR;60;25/01/21;20:00:00;3992.5000000;4035.5000000;3930.0000000;4007.0000000;91025
MOEX.QGDO:TQBR;60;25/01/21;21:00:00;4007.0000000;4020.0000000;3990.0000000;4018.0000000;13948
MOEX.QGDO:TQBR;60;25/01/21;22:00:00;4016.0000000;4044.0000000;4016.0000000;4023.5000000;11049
MOEX.QGDO:TQBR;60;25/01/21;23:00:00;4025.0000000;4050.5000000;4009.5000000;4025.0000000;12807
MOEX.QGDO:TQBR;60;26/01/21;00:00:00;4027.5000000;4032.5000000;4008.5000000;4014.5000000;14782
MOEX.QGDO:TQBR;60;26/01/21;11:00:00;4028.0000000;4059.5000000;3995.0000000;4038.0000000;17008
MOEX.QGDO:TQBR;60;26/01/21;12:00:00;4037.5000000;4053.0000000;4017.0000000;4053.0000000;10960
MOEX.QGDO:TQBR;60;26/01/21;13:00:00;4050.5000000;4070.0000000;4033.5000000;4060.5000000;10699
MOEX.QGDO:TQBR;60;26/01/21;14:00:00;4056.5000000;4060.5000000;4048.0000000;4057.0000000;2710
MOEX.QGDO:TQBR;60;26/01/21;15:00:00;4057.0000000;4060.5000000;4046.5000000;4050.5000000;7739
MOEX.QGDO:TQBR;60;26/01/21;16:00:00;4050.5000000;4069.5000000;4048.0000000;4068.0000000;5916
MOEX.QGDO:TQBR;60;26/01/21;17:00:00;4068.0000000;4078.5000000;4048.0000000;4063.5000000;12213
MOEX.QGDO:TQBR;60;26/01/21;18:00:00;4063.5000000;4089.0000000;3975.0000000;3999.0000000;58505
MOEX.QGDO:TQBR;60;26/01/21;19:00:00;3998.0000000;4017.0000000;3978.0000000;3978.0000000;17669
MOEX.QGDO:TQBR;60;26/01/21;20:00:00;3921.5000000;3992.5000000;3910.0000000;3930.0000000;48521
MOEX.QGDO:TQBR;60;26/01/21;21:00:00;3930.0000000;3972.5000000;3922.0000000;3947.5000000;22100
MOEX.QGDO:TQBR;60;26/01/21;22:00:00;3945.0000000;3948.0000000;3909.0000000;3916.0000000;18186
MOEX.QGDO:TQBR;60;26/01/21;23:00:00;3915.5000000;3925.0000000;3910.0000000;3916.0000000;14949
MOEX.QGDO:TQBR;60;27/01/21;00:00:00;3916.0000000;3922.0000000;3900.0000000;3901.0000000;24417
MOEX.QGDO:TQBR;60;27/01/21;11:00:00;3929.0000000;3949.5000000;3908.0000000;3941.0000000;18930
MOEX.QGDO:TQBR;60;27/01/21;12:00:00;3940.5000000;3952.0000000;3940.5000000;3941.5000000;17405
MOEX.QGDO:TQBR;60;27/01/21;13:00:00;3942.5000000;3946.5000000;3940.5000000;3943.5000000;6293
MOEX.QGDO:TQBR;60;27/01/21;14:00:00;3943.0000000;3946.0000000;3940.5000000;3943.0000000;2429
MOEX.QGDO:TQBR;60;27/01/21;15:00:00;3943.0000000;3944.0000000;3921.0000000;3924.0000000;9935
MOEX.QGDO:TQBR;60;27/01/21;16:00:00;3923.0000000;3929.5000000;3750.5000000;3806.0000000;76666
MOEX.QGDO:TQBR;60;27/01/21;17:00:00;3809.0000000;3818.0000000;3762.5000000;3779.0000000;42561
MOEX.QGDO:TQBR;60;27/01/21;18:00:00;3779.0000000;3805.0000000;3652.5000000;3717.5000000;137056
MOEX.QGDO:TQBR;60;27/01/21;19:00:00;3717.5000000;3798.0000000;3716.0000000;3738.0000000;78452
MOEX.QGDO:TQBR;60;27/01/21;20:00:00;3741.5000000;3761.5000000;3701.5000000;3707.5000000;35932
MOEX.QGDO:TQBR;60;27/01/21;21:00:00;3708.5000000;3739.0000000;3690.0000000;3721.5000000;32071
MOEX.QGDO:TQBR;60;27/01/21;22:00:00;3721.0000000;3731.5000000;3697.0000000;3702.0000000;22715
MOEX.QGDO:TQBR;60;27/01/21;23:00:00;3702.0000000;3703.5000000;3594.0000000;3605.0000000;90210
MOEX.QGDO:TQBR;60;28/01/21;00:00:00;3607.0000000;3616.0000000;3532.5000000;3560.5000000;68514
MOEX.QGDO:TQBR;60;28/01/21;11:00:00;3580.0000000;3634.0000000;3512.5000000;3603.5000000;50055
MOEX.QGDO:TQBR;60;28/01/21;12:00:00;3605.0000000;3643.5000000;3578.0000000;3587.0000000;46694
MOEX.QGDO:TQBR;60;28/01/21;13:00:00;3588.5000000;3605.0000000;3552.0000000;3591.0000000;47113
MOEX.QGDO:TQBR;60;28/01/21;14:00:00;3591.0000000;3622.5000000;3580.0000000;3621.0000000;31104
MOEX.QGDO:TQBR;60;28/01/21;15:00:00;3622.0000000;3636.5000000;3616.5000000;3630.0000000;24700
MOEX.QGDO:TQBR;60;28/01/21;16:00:00;3630.0000000;3658.0000000;3614.5000000;3654.0000000;56530
MOEX.QGDO:TQBR;60;28/01/21;17:00:00;3652.0000000;3655.0000000;3617.0000000;3647.0000000;22605
MOEX.QGDO:TQBR;60;28/01/21;18:00:00;3649.5000000;3790.0000000;3645.5000000;3740.0000000;107227
MOEX.QGDO:TQBR;60;28/01/21;19:00:00;3736.5000000;3822.0000000;3736.5000000;3810.0000000;66458
MOEX.QGDO:TQBR;60;28/01/21;20:00:00;3772.0000000;3779.0000000;3736.0000000;3755.0000000;28548
MOEX.QGDO:TQBR;60;28/01/21;21:00:00;3754.5000000;3800.0000000;3742.5000000;3774.0000000;33193
MOEX.QGDO:TQBR;60;28/01/21;22:00:00;3774.0000000;3846.0000000;3771.0000000;3841.5000000;30678
MOEX.QGDO:TQBR;60;28/01/21;23:00:00;3841.0000000;3881.5000000;3828.0000000;3865.0000000;28275
MOEX.QGDO:TQBR;60;29/01/21;00:00:00;3864.5000000;3880.0000000;3826.0000000;3846.0000000;22256
MOEX.QGDO:TQBR;60;29/01/21;11:00:00;3815.5000000;3828.5000000;3762.0000000;3783.0000000;34414
MOEX.QGDO:TQBR;60;29/01/21;12:00:00;3783.0000000;3801.5000000;3765.5000000;3785.0000000;21969
MOEX.QGDO:TQBR;60;29/01/21;13:00:00;3785.0000000;3797.0000000;3784.0000000;3787.0000000;9884
MOEX.QGDO:TQBR;60;29/01/21;14:00:00;3785.0000000;3790.0000000;3780.0000000;3783.5000000;3741
MOEX.QGDO:TQBR;60;29/01/21;15:00:00;3784.0000000;3790.0000000;3781.5000000;3785.0000000;5430
MOEX.QGDO:TQBR;60;29/01/21;16:00:00;3788.0000000;3790.0000000;3755.0000000;3764.5000000;10680
MOEX.QGDO:TQBR;60;29/01/21;17:00:00;3768.0000000;3779.5000000;3740.5000000;3750.0000000;23158
MOEX.QGDO:TQBR;60;29/01/21;18:00:00;3750.0000000;3800.0000000;3731.0000000;3790.0000000;35620
MOEX.QGDO:TQBR;60;29/01/21;19:00:00;3789.0000000;3850.0000000;3783.0000000;3820.0000000;42119
MOEX.QGDO:TQBR;60;29/01/21;20:00:00;3825.0000000;3869.0000000;3809.0000000;3817.0000000;19691
MOEX.QGDO:TQBR;60;29/01/21;21:00:00;3817.0000000;3846.5000000;3767.0000000;3774.5000000;17226
MOEX.QGDO:TQBR;60;29/01/21;22:00:00;3770.5000000;3798.5000000;3706.0000000;3735.0000000;15318
MOEX.QGDO:TQBR;60;29/01/21;23:00:00;3738.0000000;3750.0000000;3721.5000000;3726.0000000;14643
MOEX.QGDO:TQBR;60;30/01/21;00:00:00;3725.5000000;3737.5000000;3568.0000000;3662.0000000;67428
MOEX.QGDO:TQBR;60;01/02/21;11:00:00;3700.5000000;3769.5000000;3678.0000000;3743.0000000;27906
MOEX.QGDO:TQBR;60;01/02/21;12:00:00;3741.0000000;3779.5000000;3727.0000000;3779.5000000;29928
MOEX.QGDO:TQBR;60;01/02/21;13:00:00;3779.0000000;3818.0000000;3756.0000000;3798.0000000;25454
MOEX.QGDO:TQBR;60;01/02/21;14:00:00;3799.0000000;3804.0000000;3788.0000000;3800.5000000;5542
MOEX.QGDO:TQBR;60;01/02/21;15:00:00;3800.5000000;3819.0000000;3800.0000000;3811.5000000;10357
MOEX.QGDO:TQBR;60;01/02/21;16:00:00;3812.0000000;3812.5000000;3801.0000000;3803.0000000;7433
MOEX.QGDO:TQBR;60;01/02/21;17:00:00;3803.0000000;3807.0000000;3761.5000000;3775.5000000;12440
MOEX.QGDO:TQBR;60;01/02/21;18:00:00;3775.0000000;3848.0000000;3768.5000000;3818.5000000;55563
MOEX.QGDO:TQBR;60;01/02/21;19:00:00;3818.0000000;3842.0000000;3788.0000000;3796.0000000;17409
MOEX.QGDO:TQBR;60;01/02/21;20:00:00;3830.0000000;3840.0000000;3810.0000000;3836.5000000;15817
MOEX.QGDO:TQBR;60;01/02/21;21:00:00;3837.0000000;3842.0000000;3831.0000000;3839.0000000;10499
MOEX.QGDO:TQBR;60;01/02/21;22:00:00;3839.0000000;3845.0000000;3820.0000000;3839.0000000;9116
MOEX.QGDO:TQBR;60;01/02/21;23:00:00;3837.0000000;3839.5000000;3820.0000000;3834.5000000;5430
MOEX.QGDO:TQBR;60;02/02/21;00:00:00;3837.0000000;3877.0000000;3834.5000000;3867.5000000;34194
