<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
ARSF-RM;60;28/08/20;17:00:00;17020.0000000;17224.0000000;16950.0000000;17100.0000000;95
ARSF-RM;60;28/08/20;18:00:00;17136.0000000;17149.0000000;17000.0000000;17000.0000000;242
ARSF-RM;60;28/08/20;19:00:00;17003.0000000;17063.0000000;16994.0000000;17025.0000000;76
ARSF-RM;60;28/08/20;20:00:00;17050.0000000;17050.0000000;16914.0000000;16940.0000000;30
ARSF-RM;60;28/08/20;21:00:00;16900.0000000;16914.0000000;16845.0000000;16914.0000000;35
ARSF-RM;60;28/08/20;22:00:00;16900.0000000;16924.0000000;16870.0000000;16923.0000000;31
ARSF-RM;60;28/08/20;23:00:00;16912.0000000;16976.0000000;16912.0000000;16976.0000000;12
ARSF-RM;60;29/08/20;00:00:00;16976.0000000;17300.0000000;16976.0000000;17300.0000000;19
ARSF-RM;60;31/08/20;11:00:00;16930.0000000;17100.0000000;16800.0000000;16870.0000000;463
ARSF-RM;60;31/08/20;12:00:00;16866.0000000;16866.0000000;16481.0000000;16650.0000000;2039
ARSF-RM;60;31/08/20;13:00:00;16645.0000000;16860.0000000;16636.0000000;16854.0000000;244
ARSF-RM;60;31/08/20;14:00:00;16851.0000000;16860.0000000;16650.0000000;16795.0000000;120
ARSF-RM;60;31/08/20;15:00:00;16795.0000000;17100.0000000;16718.0000000;16762.0000000;637
ARSF-RM;60;31/08/20;16:00:00;16772.0000000;16950.0000000;16725.0000000;16950.0000000;86
ARSF-RM;60;31/08/20;17:00:00;16950.0000000;17054.0000000;16886.0000000;17000.0000000;224
ARSF-RM;60;31/08/20;18:00:00;17000.0000000;17048.0000000;16842.0000000;16881.0000000;84
ARSF-RM;60;31/08/20;19:00:00;17039.0000000;17039.0000000;16760.0000000;16800.0000000;67
ARSF-RM;60;31/08/20;20:00:00;16800.0000000;16990.0000000;16800.0000000;16990.0000000;17
ARSF-RM;60;31/08/20;21:00:00;16990.0000000;16990.0000000;16785.0000000;16789.0000000;92
ARSF-RM;60;31/08/20;22:00:00;16780.0000000;16800.0000000;16760.0000000;16776.0000000;175
ARSF-RM;60;31/08/20;23:00:00;16778.0000000;16780.0000000;16750.0000000;16780.0000000;120
ARSF-RM;60;01/09/20;00:00:00;16855.0000000;16855.0000000;16855.0000000;16855.0000000;23
ARSF-RM;60;01/09/20;11:00:00;16712.0000000;16814.0000000;16712.0000000;16790.0000000;84
ARSF-RM;60;01/09/20;12:00:00;16775.0000000;16789.0000000;16689.0000000;16696.0000000;97
ARSF-RM;60;01/09/20;13:00:00;16731.0000000;16805.0000000;16712.0000000;16780.0000000;60
ARSF-RM;60;01/09/20;14:00:00;16764.0000000;16804.0000000;16722.0000000;16780.0000000;81
ARSF-RM;60;01/09/20;15:00:00;16780.0000000;16786.0000000;16710.0000000;16710.0000000;20
ARSF-RM;60;01/09/20;16:00:00;16760.0000000;16760.0000000;16721.0000000;16758.0000000;11
ARSF-RM;60;01/09/20;17:00:00;16710.0000000;16716.0000000;16569.0000000;16652.0000000;311
ARSF-RM;60;01/09/20;18:00:00;16652.0000000;16697.0000000;16612.0000000;16621.0000000;68
ARSF-RM;60;01/09/20;19:00:00;16614.0000000;16699.0000000;16580.0000000;16672.0000000;40
ARSF-RM;60;01/09/20;20:00:00;16675.0000000;16675.0000000;16571.0000000;16607.0000000;101
ARSF-RM;60;01/09/20;21:00:00;16622.0000000;16683.0000000;16580.0000000;16683.0000000;94
ARSF-RM;60;01/09/20;22:00:00;16650.0000000;16725.0000000;16650.0000000;16725.0000000;193
ARSF-RM;60;01/09/20;23:00:00;16700.0000000;16750.0000000;16700.0000000;16724.0000000;46
ARSF-RM;60;02/09/20;00:00:00;16780.0000000;16780.0000000;16780.0000000;16780.0000000;4
ARSF-RM;60;02/09/20;11:00:00;16750.0000000;16944.0000000;16750.0000000;16900.0000000;166
ARSF-RM;60;02/09/20;12:00:00;16898.0000000;16950.0000000;16870.0000000;16944.0000000;122
ARSF-RM;60;02/09/20;13:00:00;16950.0000000;16975.0000000;16930.0000000;16975.0000000;90
ARSF-RM;60;02/09/20;14:00:00;16975.0000000;17020.0000000;16931.0000000;17020.0000000;85
ARSF-RM;60;02/09/20;15:00:00;17019.0000000;17032.0000000;16961.0000000;16961.0000000;51
ARSF-RM;60;02/09/20;16:00:00;16960.0000000;17017.0000000;16931.0000000;16937.0000000;46
ARSF-RM;60;02/09/20;17:00:00;16961.0000000;17406.0000000;16945.0000000;17398.0000000;655
ARSF-RM;60;02/09/20;18:00:00;17367.0000000;17456.0000000;17247.0000000;17445.0000000;486
ARSF-RM;60;02/09/20;19:00:00;17440.0000000;17440.0000000;17155.0000000;17361.0000000;670
ARSF-RM;60;02/09/20;20:00:00;17318.0000000;17420.0000000;17227.0000000;17420.0000000;147
ARSF-RM;60;02/09/20;21:00:00;17415.0000000;17464.0000000;17410.0000000;17464.0000000;374
ARSF-RM;60;02/09/20;22:00:00;17464.0000000;17500.0000000;17429.0000000;17475.0000000;123
ARSF-RM;60;02/09/20;23:00:00;17475.0000000;17518.0000000;17447.0000000;17479.0000000;72
ARSF-RM;60;03/09/20;00:00:00;17478.0000000;17550.0000000;17150.0000000;17150.0000000;37
ARSF-RM;60;03/09/20;11:00:00;17395.0000000;17584.0000000;17111.0000000;17460.0000000;172
ARSF-RM;60;03/09/20;12:00:00;17455.0000000;17455.0000000;17302.0000000;17411.0000000;260
ARSF-RM;60;03/09/20;13:00:00;17406.0000000;17407.0000000;17300.0000000;17300.0000000;54
ARSF-RM;60;03/09/20;14:00:00;17375.0000000;17384.0000000;17301.0000000;17363.0000000;120
ARSF-RM;60;03/09/20;15:00:00;17353.0000000;17372.0000000;17353.0000000;17353.0000000;17
ARSF-RM;60;03/09/20;16:00:00;17302.0000000;17324.0000000;17250.0000000;17295.0000000;36
ARSF-RM;60;03/09/20;17:00:00;17261.0000000;17295.0000000;16992.0000000;16992.0000000;116
ARSF-RM;60;03/09/20;18:00:00;16985.0000000;16993.0000000;16687.0000000;16768.0000000;810
ARSF-RM;60;03/09/20;19:00:00;16772.0000000;16810.0000000;16501.0000000;16647.0000000;412
ARSF-RM;60;03/09/20;20:00:00;16647.0000000;16664.0000000;16447.0000000;16447.0000000;246
ARSF-RM;60;03/09/20;21:00:00;16444.0000000;16569.0000000;16407.0000000;16471.0000000;63
ARSF-RM;60;03/09/20;22:00:00;16414.0000000;16487.0000000;16300.0000000;16300.0000000;273
ARSF-RM;60;03/09/20;23:00:00;16275.0000000;16432.0000000;16222.0000000;16407.0000000;243
ARSF-RM;60;04/09/20;00:00:00;16434.0000000;16635.0000000;16407.0000000;16635.0000000;13
ARSF-RM;60;04/09/20;11:00:00;16270.0000000;16499.0000000;16034.0000000;16449.0000000;172
ARSF-RM;60;04/09/20;12:00:00;16445.0000000;16445.0000000;16274.0000000;16413.0000000;141
ARSF-RM;60;04/09/20;13:00:00;16413.0000000;16413.0000000;16369.0000000;16370.0000000;39
ARSF-RM;60;04/09/20;14:00:00;16368.0000000;16391.0000000;16337.0000000;16355.0000000;59
ARSF-RM;60;04/09/20;15:00:00;16350.0000000;16350.0000000;16161.0000000;16199.0000000;77
ARSF-RM;60;04/09/20;16:00:00;16200.0000000;16287.0000000;16161.0000000;16251.0000000;48
ARSF-RM;60;04/09/20;17:00:00;16237.0000000;16426.0000000;15970.0000000;16082.0000000;360
ARSF-RM;60;04/09/20;18:00:00;16139.0000000;16176.0000000;15520.0000000;15756.0000000;590
ARSF-RM;60;04/09/20;19:00:00;15787.0000000;15955.0000000;15654.0000000;15901.0000000;333
ARSF-RM;60;04/09/20;20:00:00;15996.0000000;16068.0000000;15878.0000000;15925.0000000;175
ARSF-RM;60;04/09/20;21:00:00;15925.0000000;15925.0000000;15797.0000000;15900.0000000;254
ARSF-RM;60;04/09/20;22:00:00;15918.0000000;16150.0000000;15866.0000000;16150.0000000;145
ARSF-RM;60;04/09/20;23:00:00;16249.0000000;16435.0000000;16154.0000000;16180.0000000;244
ARSF-RM;60;05/09/20;00:00:00;16180.0000000;16450.0000000;16039.0000000;16450.0000000;19
ARSF-RM;60;08/09/20;11:00:00;16121.0000000;16282.0000000;16121.0000000;16218.0000000;332
ARSF-RM;60;08/09/20;12:00:00;16225.0000000;16258.0000000;15926.0000000;15961.0000000;320
ARSF-RM;60;08/09/20;13:00:00;16045.0000000;16074.0000000;15918.0000000;15925.0000000;175
ARSF-RM;60;08/09/20;14:00:00;15938.0000000;15966.0000000;15852.0000000;15937.0000000;42
ARSF-RM;60;08/09/20;15:00:00;15956.0000000;16041.0000000;15852.0000000;15876.0000000;87
ARSF-RM;60;08/09/20;16:00:00;15856.0000000;15856.0000000;15756.0000000;15800.0000000;113
ARSF-RM;60;08/09/20;17:00:00;15850.0000000;15919.0000000;15750.0000000;15919.0000000;805
ARSF-RM;60;08/09/20;18:00:00;15873.0000000;16000.0000000;15873.0000000;15940.0000000;160
ARSF-RM;60;08/09/20;19:00:00;15890.0000000;15919.0000000;15747.0000000;15747.0000000;174
ARSF-RM;60;08/09/20;20:00:00;15780.0000000;15790.0000000;15700.0000000;15784.0000000;93
ARSF-RM;60;08/09/20;21:00:00;15783.0000000;15810.0000000;15718.0000000;15778.0000000;170
ARSF-RM;60;08/09/20;22:00:00;15775.0000000;15775.0000000;15550.0000000;15626.0000000;340
ARSF-RM;60;08/09/20;23:00:00;15602.0000000;15672.0000000;15500.0000000;15500.0000000;83
ARSF-RM;60;09/09/20;00:00:00;15524.0000000;15546.0000000;15475.0000000;15538.0000000;25
ARSF-RM;60;09/09/20;11:00:00;15538.0000000;15700.0000000;15522.0000000;15655.0000000;382
ARSF-RM;60;09/09/20;12:00:00;15655.0000000;15796.0000000;15655.0000000;15790.0000000;39
ARSF-RM;60;09/09/20;13:00:00;15737.0000000;15800.0000000;15737.0000000;15760.0000000;71
ARSF-RM;60;09/09/20;14:00:00;15751.0000000;15782.0000000;15716.0000000;15744.0000000;123
ARSF-RM;60;09/09/20;15:00:00;15761.0000000;15767.0000000;15630.0000000;15662.0000000;66
ARSF-RM;60;09/09/20;16:00:00;15662.0000000;15662.0000000;15550.0000000;15550.0000000;48
ARSF-RM;60;09/09/20;17:00:00;15640.0000000;15878.0000000;15640.0000000;15877.0000000;92
ARSF-RM;60;09/09/20;18:00:00;15860.0000000;15982.0000000;15845.0000000;15936.0000000;259
ARSF-RM;60;09/09/20;19:00:00;15936.0000000;15959.0000000;15844.0000000;15959.0000000;75
ARSF-RM;60;09/09/20;20:00:00;15971.0000000;16122.0000000;15971.0000000;16109.0000000;331
ARSF-RM;60;09/09/20;21:00:00;16128.0000000;16154.0000000;15991.0000000;16045.0000000;132
ARSF-RM;60;09/09/20;22:00:00;16033.0000000;16114.0000000;16033.0000000;16077.0000000;168
ARSF-RM;60;09/09/20;23:00:00;16077.0000000;16160.0000000;15931.0000000;15950.0000000;214
ARSF-RM;60;10/09/20;00:00:00;15901.0000000;15935.0000000;15870.0000000;15935.0000000;8
ARSF-RM;60;10/09/20;11:00:00;16200.0000000;16910.0000000;15880.0000000;15942.0000000;134
ARSF-RM;60;10/09/20;12:00:00;15897.0000000;15924.0000000;15851.0000000;15913.0000000;31
ARSF-RM;60;10/09/20;13:00:00;15895.0000000;15913.0000000;15877.0000000;15878.0000000;53
ARSF-RM;60;10/09/20;14:00:00;15949.0000000;15949.0000000;15850.0000000;15850.0000000;22
ARSF-RM;60;10/09/20;15:00:00;15850.0000000;15892.0000000;15800.0000000;15892.0000000;17
ARSF-RM;60;10/09/20;16:00:00;15870.0000000;15991.0000000;15870.0000000;15967.0000000;39
ARSF-RM;60;10/09/20;17:00:00;15988.0000000;16000.0000000;15800.0000000;15800.0000000;192
ARSF-RM;60;10/09/20;18:00:00;15911.0000000;15925.0000000;15800.0000000;15800.0000000;64
ARSF-RM;60;10/09/20;19:00:00;15791.0000000;15871.0000000;15784.0000000;15809.0000000;75
ARSF-RM;60;10/09/20;20:00:00;15846.0000000;15846.0000000;15650.0000000;15650.0000000;77
ARSF-RM;60;10/09/20;21:00:00;15716.0000000;15730.0000000;15649.0000000;15649.0000000;61
ARSF-RM;60;10/09/20;22:00:00;15630.0000000;15667.0000000;15470.0000000;15528.0000000;445
ARSF-RM;60;10/09/20;23:00:00;15525.0000000;15525.0000000;15400.0000000;15491.0000000;259
ARSF-RM;60;11/09/20;00:00:00;15491.0000000;15491.0000000;15447.0000000;15460.0000000;6
ARSF-RM;60;11/09/20;11:00:00;15633.0000000;15646.0000000;15582.0000000;15643.0000000;13
ARSF-RM;60;11/09/20;12:00:00;15622.0000000;15649.0000000;15620.0000000;15643.0000000;31
ARSF-RM;60;11/09/20;13:00:00;15688.0000000;15699.0000000;15644.0000000;15644.0000000;20
ARSF-RM;60;11/09/20;14:00:00;15644.0000000;15644.0000000;15574.0000000;15574.0000000;199
ARSF-RM;60;11/09/20;15:00:00;15563.0000000;15621.0000000;15518.0000000;15621.0000000;47
ARSF-RM;60;11/09/20;16:00:00;15639.0000000;15639.0000000;15500.0000000;15500.0000000;108
ARSF-RM;60;11/09/20;17:00:00;15505.0000000;15606.0000000;15400.0000000;15400.0000000;186
ARSF-RM;60;11/09/20;18:00:00;15400.0000000;15506.0000000;15381.0000000;15504.0000000;53
ARSF-RM;60;11/09/20;19:00:00;15625.0000000;15625.0000000;15399.0000000;15399.0000000;122
ARSF-RM;60;11/09/20;20:00:00;15428.0000000;15428.0000000;15257.0000000;15290.0000000;193
ARSF-RM;60;11/09/20;21:00:00;15264.0000000;15264.0000000;15150.0000000;15150.0000000;171
ARSF-RM;60;11/09/20;22:00:00;15145.0000000;15298.0000000;15145.0000000;15298.0000000;122
ARSF-RM;60;11/09/20;23:00:00;15208.0000000;15350.0000000;15181.0000000;15322.0000000;28
ARSF-RM;60;12/09/20;00:00:00;15394.0000000;15397.0000000;15254.0000000;15254.0000000;7
ARSF-RM;60;14/09/20;11:00:00;15136.0000000;15389.0000000;15136.0000000;15381.0000000;120
ARSF-RM;60;14/09/20;12:00:00;15381.0000000;15381.0000000;15253.0000000;15282.0000000;118
ARSF-RM;60;14/09/20;13:00:00;15298.0000000;15368.0000000;15280.0000000;15356.0000000;43
ARSF-RM;60;14/09/20;14:00:00;15350.0000000;15400.0000000;15322.0000000;15400.0000000;90
ARSF-RM;60;14/09/20;15:00:00;15384.0000000;15393.0000000;15320.0000000;15320.0000000;134
ARSF-RM;60;14/09/20;16:00:00;15309.0000000;15356.0000000;15309.0000000;15356.0000000;33
ARSF-RM;60;14/09/20;17:00:00;15355.0000000;15627.0000000;15320.0000000;15606.0000000;142
ARSF-RM;60;14/09/20;18:00:00;15606.0000000;15720.0000000;15605.0000000;15692.0000000;205
ARSF-RM;60;14/09/20;19:00:00;15691.0000000;15691.0000000;15622.0000000;15651.0000000;34
ARSF-RM;60;14/09/20;20:00:00;15651.0000000;15651.0000000;15554.0000000;15587.0000000;55
ARSF-RM;60;14/09/20;21:00:00;15550.0000000;15550.0000000;15469.0000000;15469.0000000;13
ARSF-RM;60;14/09/20;22:00:00;15470.0000000;15470.0000000;15437.0000000;15437.0000000;22
ARSF-RM;60;14/09/20;23:00:00;15511.0000000;15550.0000000;15456.0000000;15495.0000000;6
ARSF-RM;60;15/09/20;00:00:00;15500.0000000;15500.0000000;15500.0000000;15500.0000000;1
ARSF-RM;60;15/09/20;11:00:00;15810.0000000;15810.0000000;15523.0000000;15571.0000000;175
ARSF-RM;60;15/09/20;12:00:00;15572.0000000;15614.0000000;15571.0000000;15571.0000000;87
ARSF-RM;60;15/09/20;13:00:00;15571.0000000;15600.0000000;15479.0000000;15600.0000000;196
ARSF-RM;60;15/09/20;14:00:00;15600.0000000;15618.0000000;15579.0000000;15602.0000000;48
ARSF-RM;60;15/09/20;15:00:00;15580.0000000;15624.0000000;15579.0000000;15594.0000000;58
ARSF-RM;60;15/09/20;16:00:00;15594.0000000;15607.0000000;15565.0000000;15595.0000000;85
ARSF-RM;60;15/09/20;17:00:00;15575.0000000;15744.0000000;15565.0000000;15744.0000000;145
ARSF-RM;60;15/09/20;18:00:00;15744.0000000;15744.0000000;15583.0000000;15583.0000000;61
ARSF-RM;60;15/09/20;19:00:00;15608.0000000;15681.0000000;15583.0000000;15648.0000000;60
ARSF-RM;60;15/09/20;20:00:00;15648.0000000;15681.0000000;15636.0000000;15636.0000000;58
ARSF-RM;60;15/09/20;21:00:00;15654.0000000;15700.0000000;15654.0000000;15681.0000000;30
ARSF-RM;60;15/09/20;22:00:00;15650.0000000;15650.0000000;15600.0000000;15614.0000000;70
ARSF-RM;60;15/09/20;23:00:00;15622.0000000;15661.0000000;15550.0000000;15661.0000000;57
ARSF-RM;60;16/09/20;00:00:00;15661.0000000;15761.0000000;15661.0000000;15761.0000000;244
ARSF-RM;60;16/09/20;11:00:00;15683.0000000;15767.0000000;15655.0000000;15758.0000000;39
ARSF-RM;60;16/09/20;12:00:00;15758.0000000;15796.0000000;15758.0000000;15796.0000000;8
ARSF-RM;60;16/09/20;13:00:00;15849.0000000;15849.0000000;15796.0000000;15835.0000000;26
ARSF-RM;60;16/09/20;14:00:00;15835.0000000;15835.0000000;15813.0000000;15815.0000000;18
ARSF-RM;60;16/09/20;15:00:00;15820.0000000;15847.0000000;15759.0000000;15763.0000000;44
ARSF-RM;60;16/09/20;16:00:00;15799.0000000;15814.0000000;15785.0000000;15814.0000000;15
ARSF-RM;60;16/09/20;17:00:00;15814.0000000;15814.0000000;15630.0000000;15630.0000000;114
ARSF-RM;60;16/09/20;18:00:00;15658.0000000;15658.0000000;15541.0000000;15541.0000000;99
ARSF-RM;60;16/09/20;19:00:00;15585.0000000;15667.0000000;15585.0000000;15628.0000000;78
ARSF-RM;60;16/09/20;20:00:00;15620.0000000;15620.0000000;15561.0000000;15590.0000000;38
ARSF-RM;60;16/09/20;21:00:00;15590.0000000;15598.0000000;15506.0000000;15526.0000000;811
ARSF-RM;60;16/09/20;22:00:00;15567.0000000;15636.0000000;15537.0000000;15563.0000000;97
ARSF-RM;60;16/09/20;23:00:00;15563.0000000;15563.0000000;15380.0000000;15417.0000000;223
ARSF-RM;60;17/09/20;00:00:00;15427.0000000;15427.0000000;15417.0000000;15417.0000000;8
ARSF-RM;60;17/09/20;11:00:00;15397.0000000;15597.0000000;15200.0000000;15380.0000000;82
ARSF-RM;60;17/09/20;12:00:00;15330.0000000;15343.0000000;15290.0000000;15338.0000000;80
ARSF-RM;60;17/09/20;13:00:00;15338.0000000;15370.0000000;15338.0000000;15346.0000000;11
ARSF-RM;60;17/09/20;14:00:00;15347.0000000;15347.0000000;15270.0000000;15280.0000000;240
ARSF-RM;60;17/09/20;15:00:00;15280.0000000;15280.0000000;15160.0000000;15160.0000000;83
ARSF-RM;60;17/09/20;16:00:00;15160.0000000;15197.0000000;15104.0000000;15153.0000000;71
ARSF-RM;60;17/09/20;17:00:00;15152.0000000;15300.0000000;15065.0000000;15293.0000000;489
ARSF-RM;60;17/09/20;18:00:00;15320.0000000;15368.0000000;15240.0000000;15368.0000000;286
ARSF-RM;60;17/09/20;19:00:00;15352.0000000;15368.0000000;15198.0000000;15198.0000000;72
ARSF-RM;60;17/09/20;20:00:00;15198.0000000;15239.0000000;15100.0000000;15100.0000000;199
ARSF-RM;60;17/09/20;21:00:00;15189.0000000;15250.0000000;15159.0000000;15250.0000000;210
ARSF-RM;60;17/09/20;22:00:00;15235.0000000;15250.0000000;15150.0000000;15172.0000000;134
ARSF-RM;60;17/09/20;23:00:00;15172.0000000;15255.0000000;15133.0000000;15236.0000000;1103
ARSF-RM;60;18/09/20;00:00:00;15236.0000000;15352.0000000;15212.0000000;15309.0000000;21
ARSF-RM;60;18/09/20;11:00:00;15320.0000000;15366.0000000;15306.0000000;15306.0000000;90
ARSF-RM;60;18/09/20;12:00:00;15289.0000000;15306.0000000;15289.0000000;15306.0000000;50
ARSF-RM;60;18/09/20;13:00:00;15306.0000000;15372.0000000;15271.0000000;15357.0000000;36
ARSF-RM;60;18/09/20;14:00:00;15361.0000000;15361.0000000;15336.0000000;15357.0000000;52
ARSF-RM;60;18/09/20;15:00:00;15350.0000000;15372.0000000;15329.0000000;15370.0000000;17
ARSF-RM;60;18/09/20;16:00:00;15372.0000000;15411.0000000;15357.0000000;15410.0000000;53
ARSF-RM;60;18/09/20;17:00:00;15410.0000000;15426.0000000;15296.0000000;15296.0000000;220
ARSF-RM;60;18/09/20;18:00:00;15341.0000000;15347.0000000;15191.0000000;15191.0000000;98
ARSF-RM;60;18/09/20;19:00:00;15150.0000000;15165.0000000;15077.0000000;15146.0000000;487
ARSF-RM;60;18/09/20;20:00:00;15144.0000000;15149.0000000;14950.0000000;15000.0000000;446
ARSF-RM;60;18/09/20;21:00:00;15000.0000000;15000.0000000;14880.0000000;14986.0000000;107
ARSF-RM;60;18/09/20;22:00:00;15007.0000000;15077.0000000;15000.0000000;15025.0000000;58
ARSF-RM;60;18/09/20;23:00:00;15077.0000000;15200.0000000;15077.0000000;15200.0000000;22
ARSF-RM;60;19/09/20;00:00:00;15200.0000000;15200.0000000;15200.0000000;15200.0000000;3
ARSF-RM;60;21/09/20;11:00:00;15172.0000000;15172.0000000;15001.0000000;15046.0000000;79
ARSF-RM;60;21/09/20;12:00:00;15060.0000000;15060.0000000;14981.0000000;15050.0000000;43
ARSF-RM;60;21/09/20;13:00:00;15050.0000000;15064.0000000;14970.0000000;14970.0000000;43
ARSF-RM;60;21/09/20;14:00:00;14999.0000000;15060.0000000;14999.0000000;15051.0000000;25
ARSF-RM;60;21/09/20;15:00:00;15050.0000000;15060.0000000;14921.0000000;15060.0000000;47
ARSF-RM;60;21/09/20;16:00:00;15035.0000000;15035.0000000;14987.0000000;14987.0000000;19
ARSF-RM;60;21/09/20;17:00:00;15000.0000000;15163.0000000;15000.0000000;15107.0000000;428
ARSF-RM;60;21/09/20;18:00:00;15107.0000000;15116.0000000;15012.0000000;15093.0000000;201
ARSF-RM;60;21/09/20;19:00:00;15132.0000000;15215.0000000;15093.0000000;15215.0000000;133
ARSF-RM;60;21/09/20;20:00:00;15215.0000000;15284.0000000;15209.0000000;15249.0000000;899
ARSF-RM;60;21/09/20;21:00:00;15227.0000000;15374.0000000;15194.0000000;15280.0000000;94
ARSF-RM;60;21/09/20;22:00:00;15280.0000000;15301.0000000;15149.0000000;15240.0000000;94
ARSF-RM;60;21/09/20;23:00:00;15274.0000000;15470.0000000;15274.0000000;15461.0000000;40
ARSF-RM;60;22/09/20;00:00:00;15460.0000000;15480.0000000;15460.0000000;15467.0000000;19
ARSF-RM;60;22/09/20;11:00:00;15489.0000000;15489.0000000;15381.0000000;15421.0000000;89
ARSF-RM;60;22/09/20;12:00:00;15438.0000000;15520.0000000;15438.0000000;15493.0000000;39
ARSF-RM;60;22/09/20;13:00:00;15494.0000000;15700.0000000;14104.0000000;15579.0000000;658
ARSF-RM;60;22/09/20;14:00:00;15579.0000000;15590.0000000;15519.0000000;15519.0000000;83
ARSF-RM;60;22/09/20;15:00:00;15514.0000000;15557.0000000;15460.0000000;15460.0000000;56
ARSF-RM;60;22/09/20;16:00:00;15460.0000000;15576.0000000;15460.0000000;15576.0000000;25
ARSF-RM;60;22/09/20;17:00:00;15563.0000000;15563.0000000;15400.0000000;15400.0000000;96
ARSF-RM;60;22/09/20;18:00:00;15432.0000000;15550.0000000;15432.0000000;15510.0000000;30
ARSF-RM;60;22/09/20;19:00:00;15509.0000000;15561.0000000;15448.0000000;15561.0000000;59
ARSF-RM;60;22/09/20;20:00:00;15580.0000000;15608.0000000;15571.0000000;15571.0000000;80
ARSF-RM;60;22/09/20;21:00:00;15570.0000000;15700.0000000;15570.0000000;15689.0000000;74
ARSF-RM;60;22/09/20;22:00:00;15688.0000000;15750.0000000;15676.0000000;15676.0000000;92
ARSF-RM;60;22/09/20;23:00:00;15686.0000000;15820.0000000;15680.0000000;15781.0000000;94
ARSF-RM;60;23/09/20;00:00:00;15781.0000000;15850.0000000;15781.0000000;15850.0000000;110
ARSF-RM;60;23/09/20;11:00:00;15850.0000000;15874.0000000;15790.0000000;15796.0000000;67
ARSF-RM;60;23/09/20;12:00:00;15805.0000000;15874.0000000;15805.0000000;15846.0000000;32
ARSF-RM;60;23/09/20;13:00:00;15846.0000000;15970.0000000;15845.0000000;15921.0000000;700
ARSF-RM;60;23/09/20;14:00:00;15959.0000000;15979.0000000;15921.0000000;15921.0000000;65
ARSF-RM;60;23/09/20;15:00:00;15978.0000000;15978.0000000;15890.0000000;15890.0000000;133
ARSF-RM;60;23/09/20;16:00:00;15870.0000000;15974.0000000;15870.0000000;15950.0000000;93
ARSF-RM;60;23/09/20;17:00:00;15950.0000000;15998.0000000;15800.0000000;15800.0000000;176
ARSF-RM;60;23/09/20;18:00:00;15803.0000000;15834.0000000;15751.0000000;15751.0000000;259
ARSF-RM;60;23/09/20;19:00:00;15750.0000000;15751.0000000;15679.0000000;15679.0000000;116
ARSF-RM;60;23/09/20;20:00:00;15700.0000000;15739.0000000;15671.0000000;15739.0000000;34
ARSF-RM;60;23/09/20;21:00:00;15734.0000000;15734.0000000;15677.0000000;15677.0000000;122
ARSF-RM;60;23/09/20;22:00:00;15677.0000000;15677.0000000;15570.0000000;15570.0000000;113
ARSF-RM;60;23/09/20;23:00:00;15525.0000000;15534.0000000;15450.0000000;15455.0000000;261
ARSF-RM;60;24/09/20;00:00:00;15489.0000000;15523.0000000;15488.0000000;15517.0000000;17
ARSF-RM;60;24/09/20;11:00:00;15501.0000000;15502.0000000;15400.0000000;15478.0000000;60
ARSF-RM;60;24/09/20;12:00:00;15540.0000000;15540.0000000;15445.0000000;15447.0000000;26
ARSF-RM;60;24/09/20;13:00:00;15499.0000000;15510.0000000;15477.0000000;15510.0000000;23
ARSF-RM;60;24/09/20;14:00:00;15500.0000000;15553.0000000;15500.0000000;15544.0000000;11
ARSF-RM;60;24/09/20;15:00:00;15589.0000000;15589.0000000;15518.0000000;15518.0000000;20
ARSF-RM;60;24/09/20;16:00:00;15447.0000000;15447.0000000;15329.0000000;15368.0000000;51
ARSF-RM;60;24/09/20;17:00:00;15380.0000000;15700.0000000;15380.0000000;15627.0000000;289
ARSF-RM;60;24/09/20;18:00:00;15653.0000000;15776.0000000;15630.0000000;15776.0000000;249
ARSF-RM;60;24/09/20;19:00:00;15770.0000000;15815.0000000;15712.0000000;15800.0000000;65
ARSF-RM;60;24/09/20;20:00:00;15826.0000000;15826.0000000;15758.0000000;15766.0000000;27
ARSF-RM;60;24/09/20;21:00:00;15799.0000000;15830.0000000;15780.0000000;15780.0000000;12
ARSF-RM;60;24/09/20;22:00:00;15732.0000000;15732.0000000;15652.0000000;15652.0000000;28
ARSF-RM;60;24/09/20;23:00:00;15662.0000000;15700.0000000;15600.0000000;15700.0000000;10
ARSF-RM;60;25/09/20;11:00:00;15693.0000000;15739.0000000;15663.0000000;15739.0000000;13
ARSF-RM;60;25/09/20;12:00:00;15700.0000000;15701.0000000;15665.0000000;15666.0000000;25
ARSF-RM;60;25/09/20;13:00:00;15666.0000000;15697.0000000;15665.0000000;15684.0000000;16
ARSF-RM;60;25/09/20;14:00:00;15710.0000000;15774.0000000;15709.0000000;15760.0000000;144
ARSF-RM;60;25/09/20;15:00:00;15800.0000000;15800.0000000;15749.0000000;15780.0000000;18
ARSF-RM;60;25/09/20;16:00:00;15781.0000000;15855.0000000;15781.0000000;15855.0000000;35
ARSF-RM;60;25/09/20;17:00:00;15851.0000000;15912.0000000;15814.0000000;15912.0000000;144
ARSF-RM;60;25/09/20;18:00:00;15950.0000000;16121.0000000;15930.0000000;16082.0000000;266
ARSF-RM;60;25/09/20;19:00:00;16081.0000000;16220.0000000;16081.0000000;16131.0000000;394
