<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
TNXS-RM;60;16/11/20;18:00:00;21127.0000000;21299.0000000;21059.0000000;21171.0000000;43
TNXS-RM;60;16/11/20;19:00:00;21150.0000000;21192.0000000;21150.0000000;21187.0000000;15
TNXS-RM;60;16/11/20;20:00:00;21221.0000000;21251.0000000;21188.0000000;21202.0000000;9
TNXS-RM;60;16/11/20;21:00:00;21251.0000000;21251.0000000;21129.0000000;21129.0000000;35
TNXS-RM;60;16/11/20;22:00:00;21101.0000000;21138.0000000;21101.0000000;21129.0000000;22
TNXS-RM;60;16/11/20;23:00:00;21231.0000000;21232.0000000;21129.0000000;21129.0000000;6
TNXS-RM;60;17/11/20;00:00:00;21129.0000000;21231.0000000;21129.0000000;21231.0000000;6
TNXS-RM;60;17/11/20;11:00:00;21299.0000000;21299.0000000;21083.0000000;21190.0000000;136
TNXS-RM;60;17/11/20;12:00:00;21189.0000000;21287.0000000;21180.0000000;21274.0000000;18
TNXS-RM;60;17/11/20;13:00:00;21274.0000000;21381.0000000;21274.0000000;21375.0000000;74
TNXS-RM;60;17/11/20;14:00:00;21376.0000000;21441.0000000;21350.0000000;21350.0000000;17
TNXS-RM;60;17/11/20;15:00:00;21303.0000000;21303.0000000;21230.0000000;21230.0000000;17
TNXS-RM;60;17/11/20;16:00:00;21310.0000000;21310.0000000;21180.0000000;21210.0000000;93
TNXS-RM;60;17/11/20;17:00:00;21201.0000000;21205.0000000;21201.0000000;21205.0000000;3
TNXS-RM;60;17/11/20;18:00:00;21211.0000000;21233.0000000;20920.0000000;20920.0000000;192
TNXS-RM;60;17/11/20;19:00:00;20981.0000000;21036.0000000;20944.0000000;21036.0000000;46
TNXS-RM;60;17/11/20;20:00:00;21053.0000000;21053.0000000;20950.0000000;20980.0000000;66
TNXS-RM;60;17/11/20;21:00:00;20990.0000000;20990.0000000;20950.0000000;20977.0000000;155
TNXS-RM;60;17/11/20;22:00:00;21022.0000000;21150.0000000;21022.0000000;21052.0000000;32
TNXS-RM;60;17/11/20;23:00:00;21052.0000000;21093.0000000;21052.0000000;21084.0000000;9
TNXS-RM;60;18/11/20;00:00:00;21064.0000000;21064.0000000;20977.0000000;20977.0000000;23
TNXS-RM;60;18/11/20;11:00:00;20927.0000000;20928.0000000;20897.0000000;20918.0000000;18
TNXS-RM;60;18/11/20;12:00:00;20889.0000000;20889.0000000;20851.0000000;20851.0000000;10
TNXS-RM;60;18/11/20;13:00:00;20850.0000000;20850.0000000;20850.0000000;20850.0000000;9
TNXS-RM;60;18/11/20;15:00:00;20911.0000000;20915.0000000;20903.0000000;20915.0000000;84
TNXS-RM;60;18/11/20;16:00:00;20915.0000000;20915.0000000;20915.0000000;20915.0000000;3
TNXS-RM;60;18/11/20;17:00:00;20971.0000000;20973.0000000;20971.0000000;20973.0000000;7
TNXS-RM;60;18/11/20;18:00:00;20915.0000000;21015.0000000;20839.0000000;20850.0000000;90
TNXS-RM;60;18/11/20;19:00:00;20843.0000000;20860.0000000;20800.0000000;20858.0000000;69
TNXS-RM;60;18/11/20;20:00:00;20906.0000000;20906.0000000;20859.0000000;20860.0000000;61
TNXS-RM;60;18/11/20;21:00:00;20905.0000000;20927.0000000;20856.0000000;20925.0000000;61
TNXS-RM;60;18/11/20;22:00:00;20920.0000000;20920.0000000;20760.0000000;20760.0000000;44
TNXS-RM;60;18/11/20;23:00:00;20760.0000000;20830.0000000;20750.0000000;20830.0000000;54
TNXS-RM;60;19/11/20;00:00:00;20860.0000000;20860.0000000;20787.0000000;20787.0000000;11
TNXS-RM;60;19/11/20;11:00:00;20851.0000000;20859.0000000;20710.0000000;20710.0000000;25
TNXS-RM;60;19/11/20;12:00:00;20746.0000000;20746.0000000;20746.0000000;20746.0000000;1
TNXS-RM;60;19/11/20;13:00:00;20746.0000000;20746.0000000;20710.0000000;20710.0000000;28
TNXS-RM;60;19/11/20;14:00:00;20749.0000000;20749.0000000;20667.0000000;20667.0000000;128
TNXS-RM;60;19/11/20;15:00:00;20700.0000000;20700.0000000;20670.0000000;20692.0000000;9
TNXS-RM;60;19/11/20;16:00:00;20692.0000000;20729.0000000;20692.0000000;20729.0000000;14
TNXS-RM;60;19/11/20;17:00:00;20773.0000000;20773.0000000;20758.0000000;20759.0000000;10
TNXS-RM;60;19/11/20;18:00:00;20729.0000000;20795.0000000;20600.0000000;20750.0000000;112
TNXS-RM;60;19/11/20;19:00:00;20696.0000000;20810.0000000;20593.0000000;20810.0000000;46
TNXS-RM;60;19/11/20;20:00:00;20804.0000000;20814.0000000;20770.0000000;20814.0000000;7
TNXS-RM;60;19/11/20;21:00:00;20765.0000000;20843.0000000;20765.0000000;20796.0000000;60
TNXS-RM;60;19/11/20;22:00:00;20766.0000000;20766.0000000;20747.0000000;20763.0000000;20
TNXS-RM;60;19/11/20;23:00:00;20733.0000000;20750.0000000;20727.0000000;20739.0000000;51
TNXS-RM;60;20/11/20;00:00:00;20767.0000000;20767.0000000;20767.0000000;20767.0000000;2
TNXS-RM;60;20/11/20;11:00:00;20730.0000000;20749.0000000;20624.0000000;20748.0000000;38
TNXS-RM;60;20/11/20;12:00:00;20742.0000000;20771.0000000;20742.0000000;20771.0000000;37
TNXS-RM;60;20/11/20;13:00:00;20810.0000000;20861.0000000;20809.0000000;20861.0000000;12
TNXS-RM;60;20/11/20;14:00:00;20808.0000000;20831.0000000;20808.0000000;20831.0000000;20
TNXS-RM;60;20/11/20;15:00:00;20831.0000000;20831.0000000;20811.0000000;20811.0000000;6
TNXS-RM;60;20/11/20;16:00:00;20849.0000000;20870.0000000;20848.0000000;20870.0000000;5
TNXS-RM;60;20/11/20;17:00:00;20856.0000000;20863.0000000;20841.0000000;20841.0000000;22
TNXS-RM;60;20/11/20;18:00:00;20876.0000000;20876.0000000;20644.0000000;20650.0000000;118
TNXS-RM;60;20/11/20;19:00:00;20650.0000000;20650.0000000;20600.0000000;20600.0000000;66
TNXS-RM;60;20/11/20;20:00:00;20599.0000000;20646.0000000;20561.0000000;20646.0000000;22
TNXS-RM;60;20/11/20;21:00:00;20685.0000000;20693.0000000;20665.0000000;20693.0000000;18
TNXS-RM;60;20/11/20;22:00:00;20693.0000000;20693.0000000;20693.0000000;20693.0000000;14
TNXS-RM;60;20/11/20;23:00:00;20772.0000000;20780.0000000;20765.0000000;20780.0000000;52
TNXS-RM;60;21/11/20;00:00:00;20767.0000000;20767.0000000;20665.0000000;20665.0000000;54
TNXS-RM;60;23/11/20;11:00:00;20620.0000000;20652.0000000;20580.0000000;20620.0000000;62
TNXS-RM;60;23/11/20;12:00:00;20597.0000000;20614.0000000;20572.0000000;20572.0000000;24
TNXS-RM;60;23/11/20;13:00:00;20572.0000000;20638.0000000;20572.0000000;20624.0000000;43
TNXS-RM;60;23/11/20;14:00:00;20620.0000000;20637.0000000;20595.0000000;20628.0000000;16
TNXS-RM;60;23/11/20;15:00:00;20630.0000000;20642.0000000;20630.0000000;20639.0000000;37
TNXS-RM;60;23/11/20;16:00:00;20639.0000000;20639.0000000;20565.0000000;20616.0000000;109
TNXS-RM;60;23/11/20;17:00:00;20599.0000000;20599.0000000;20550.0000000;20550.0000000;33
TNXS-RM;60;23/11/20;18:00:00;20550.0000000;20550.0000000;20350.0000000;20450.0000000;62
TNXS-RM;60;23/11/20;19:00:00;20450.0000000;20450.0000000;20218.0000000;20388.0000000;1185
TNXS-RM;60;23/11/20;20:00:00;20388.0000000;20399.0000000;20219.0000000;20279.0000000;93
TNXS-RM;60;23/11/20;21:00:00;20273.0000000;20413.0000000;20273.0000000;20391.0000000;46
TNXS-RM;60;23/11/20;22:00:00;20392.0000000;20460.0000000;20392.0000000;20460.0000000;1014
TNXS-RM;60;23/11/20;23:00:00;20460.0000000;20500.0000000;20459.0000000;20500.0000000;117
TNXS-RM;60;24/11/20;00:00:00;20493.0000000;20577.0000000;20448.0000000;20448.0000000;99
TNXS-RM;60;24/11/20;11:00:00;20482.0000000;20555.0000000;20450.0000000;20450.0000000;63
TNXS-RM;60;24/11/20;12:00:00;20450.0000000;20480.0000000;20330.0000000;20471.0000000;67
TNXS-RM;60;24/11/20;13:00:00;20401.0000000;20401.0000000;20348.0000000;20348.0000000;3
TNXS-RM;60;24/11/20;14:00:00;20367.0000000;20494.0000000;20367.0000000;20432.0000000;24
TNXS-RM;60;24/11/20;15:00:00;20432.0000000;20463.0000000;20432.0000000;20455.0000000;13
TNXS-RM;60;24/11/20;16:00:00;20453.0000000;20453.0000000;20442.0000000;20442.0000000;5
TNXS-RM;60;24/11/20;17:00:00;20416.0000000;20442.0000000;20400.0000000;20442.0000000;25
TNXS-RM;60;24/11/20;18:00:00;20455.0000000;20555.0000000;20381.0000000;20540.0000000;75
TNXS-RM;60;24/11/20;19:00:00;20550.0000000;20764.0000000;20540.0000000;20718.0000000;79
TNXS-RM;60;24/11/20;20:00:00;20799.0000000;20799.0000000;20650.0000000;20756.0000000;38
TNXS-RM;60;24/11/20;21:00:00;20727.0000000;20727.0000000;20694.0000000;20710.0000000;7
TNXS-RM;60;24/11/20;22:00:00;20710.0000000;20820.0000000;20698.0000000;20820.0000000;72
TNXS-RM;60;24/11/20;23:00:00;20827.0000000;20865.0000000;20827.0000000;20865.0000000;49
TNXS-RM;60;25/11/20;00:00:00;20856.0000000;20955.0000000;20856.0000000;20955.0000000;143
TNXS-RM;60;25/11/20;11:00:00;21039.0000000;21040.0000000;20853.0000000;20853.0000000;123
TNXS-RM;60;25/11/20;12:00:00;20853.0000000;20916.0000000;20819.0000000;20862.0000000;11
TNXS-RM;60;25/11/20;13:00:00;20862.0000000;20900.0000000;20854.0000000;20893.0000000;62
TNXS-RM;60;25/11/20;14:00:00;20949.0000000;20967.0000000;20919.0000000;20943.0000000;118
TNXS-RM;60;25/11/20;15:00:00;20921.0000000;20931.0000000;20858.0000000;20902.0000000;55
TNXS-RM;60;25/11/20;16:00:00;20871.0000000;21000.0000000;20871.0000000;21000.0000000;35
TNXS-RM;60;25/11/20;17:00:00;20980.0000000;21055.0000000;20965.0000000;21032.0000000;56
TNXS-RM;60;25/11/20;18:00:00;21032.0000000;21150.0000000;20750.0000000;20780.0000000;268
TNXS-RM;60;25/11/20;19:00:00;20780.0000000;20850.0000000;20749.0000000;20850.0000000;113
TNXS-RM;60;25/11/20;20:00:00;20850.0000000;20850.0000000;20749.0000000;20749.0000000;19
TNXS-RM;60;25/11/20;21:00:00;20823.0000000;20883.0000000;20823.0000000;20835.0000000;15
TNXS-RM;60;25/11/20;22:00:00;20835.0000000;20863.0000000;20833.0000000;20863.0000000;24
TNXS-RM;60;25/11/20;23:00:00;20854.0000000;20854.0000000;20826.0000000;20840.0000000;26
TNXS-RM;60;26/11/20;00:00:00;20840.0000000;20840.0000000;20826.0000000;20826.0000000;10
TNXS-RM;60;27/11/20;11:00:00;21000.0000000;21109.0000000;21000.0000000;21089.0000000;54
TNXS-RM;60;27/11/20;12:00:00;21089.0000000;21089.0000000;20989.0000000;20989.0000000;49
TNXS-RM;60;27/11/20;13:00:00;21000.0000000;21051.0000000;20980.0000000;21051.0000000;24
TNXS-RM;60;27/11/20;14:00:00;21051.0000000;21091.0000000;21051.0000000;21051.0000000;49
TNXS-RM;60;27/11/20;15:00:00;21051.0000000;21188.0000000;21051.0000000;21182.0000000;44
TNXS-RM;60;27/11/20;16:00:00;21181.0000000;21185.0000000;21181.0000000;21185.0000000;28
TNXS-RM;60;27/11/20;17:00:00;21185.0000000;21205.0000000;21158.0000000;21158.0000000;28
TNXS-RM;60;27/11/20;18:00:00;21136.0000000;21144.0000000;20927.0000000;21036.0000000;88
TNXS-RM;60;27/11/20;19:00:00;20969.0000000;21200.0000000;20969.0000000;21150.0000000;43
TNXS-RM;60;27/11/20;20:00:00;21150.0000000;21150.0000000;21094.0000000;21094.0000000;23
TNXS-RM;60;27/11/20;21:00:00;21086.0000000;21094.0000000;20990.0000000;21094.0000000;45
TNXS-RM;60;27/11/20;22:00:00;21094.0000000;21094.0000000;21088.0000000;21094.0000000;21
TNXS-RM;60;27/11/20;23:00:00;21100.0000000;21100.0000000;21100.0000000;21100.0000000;3
TNXS-RM;60;28/11/20;00:00:00;21100.0000000;21100.0000000;21094.0000000;21099.0000000;4
TNXS-RM;60;30/11/20;11:00:00;21230.0000000;21230.0000000;20748.0000000;21151.0000000;59
TNXS-RM;60;30/11/20;12:00:00;21122.0000000;21125.0000000;21112.0000000;21112.0000000;57
TNXS-RM;60;30/11/20;13:00:00;21112.0000000;21151.0000000;21112.0000000;21151.0000000;30
TNXS-RM;60;30/11/20;14:00:00;21151.0000000;21160.0000000;21151.0000000;21160.0000000;11
TNXS-RM;60;30/11/20;15:00:00;21160.0000000;21199.0000000;21135.0000000;21135.0000000;23
TNXS-RM;60;30/11/20;16:00:00;21135.0000000;21178.0000000;21135.0000000;21178.0000000;41
TNXS-RM;60;30/11/20;17:00:00;21178.0000000;21178.0000000;21000.0000000;21055.0000000;233
TNXS-RM;60;30/11/20;18:00:00;21055.0000000;21055.0000000;20850.0000000;20850.0000000;98
TNXS-RM;60;30/11/20;19:00:00;20898.0000000;20901.0000000;20750.0000000;20750.0000000;79
TNXS-RM;60;30/11/20;20:00:00;20871.0000000;20911.0000000;20847.0000000;20887.0000000;63
TNXS-RM;60;30/11/20;21:00:00;21000.0000000;21000.0000000;20965.0000000;20967.0000000;12
TNXS-RM;60;30/11/20;22:00:00;20973.0000000;20973.0000000;20919.0000000;20919.0000000;10
TNXS-RM;60;30/11/20;23:00:00;20958.0000000;21100.0000000;20958.0000000;21100.0000000;14
TNXS-RM;60;01/12/20;00:00:00;21094.0000000;21094.0000000;21036.0000000;21054.0000000;11
TNXS-RM;60;01/12/20;11:00:00;21200.0000000;21277.0000000;21200.0000000;21220.0000000;176
TNXS-RM;60;01/12/20;12:00:00;21234.0000000;21235.0000000;21163.0000000;21163.0000000;57
TNXS-RM;60;01/12/20;13:00:00;21163.0000000;21234.0000000;21104.0000000;21164.0000000;24
TNXS-RM;60;01/12/20;14:00:00;21164.0000000;21164.0000000;21133.0000000;21133.0000000;6
TNXS-RM;60;01/12/20;15:00:00;21163.0000000;21182.0000000;21087.0000000;21088.0000000;17
TNXS-RM;60;01/12/20;16:00:00;21160.0000000;21199.0000000;21119.0000000;21119.0000000;99
TNXS-RM;60;01/12/20;17:00:00;21104.0000000;21130.0000000;21104.0000000;21130.0000000;5
TNXS-RM;60;01/12/20;18:00:00;21091.0000000;21558.0000000;21084.0000000;21468.0000000;212
TNXS-RM;60;01/12/20;19:00:00;21500.0000000;21639.0000000;21450.0000000;21468.0000000;126
TNXS-RM;60;01/12/20;20:00:00;21468.0000000;21856.0000000;21468.0000000;21802.0000000;161
TNXS-RM;60;01/12/20;21:00:00;21823.0000000;21900.0000000;21784.0000000;21842.0000000;201
TNXS-RM;60;01/12/20;22:00:00;21815.0000000;21865.0000000;21810.0000000;21833.0000000;141
TNXS-RM;60;01/12/20;23:00:00;21830.0000000;21840.0000000;21737.0000000;21738.0000000;43
TNXS-RM;60;02/12/20;00:00:00;21780.0000000;21780.0000000;21703.0000000;21717.0000000;55
TNXS-RM;60;02/12/20;11:00:00;21717.0000000;21717.0000000;21595.0000000;21596.0000000;45
TNXS-RM;60;02/12/20;12:00:00;21566.0000000;21635.0000000;21566.0000000;21635.0000000;29
TNXS-RM;60;02/12/20;13:00:00;21635.0000000;21671.0000000;21634.0000000;21652.0000000;43
TNXS-RM;60;02/12/20;14:00:00;21665.0000000;21700.0000000;21665.0000000;21695.0000000;11
TNXS-RM;60;02/12/20;15:00:00;21695.0000000;21695.0000000;21639.0000000;21639.0000000;31
TNXS-RM;60;02/12/20;16:00:00;21658.0000000;21658.0000000;21600.0000000;21650.0000000;16
TNXS-RM;60;02/12/20;17:00:00;21650.0000000;21650.0000000;21538.0000000;21540.0000000;10
TNXS-RM;60;02/12/20;18:00:00;21540.0000000;21540.0000000;21264.0000000;21302.0000000;42
TNXS-RM;60;02/12/20;19:00:00;21351.0000000;21486.0000000;21351.0000000;21486.0000000;13
TNXS-RM;60;02/12/20;20:00:00;21593.0000000;21790.0000000;21578.0000000;21790.0000000;18
TNXS-RM;60;02/12/20;21:00:00;21800.0000000;21897.0000000;21709.0000000;21709.0000000;50
TNXS-RM;60;02/12/20;22:00:00;21640.0000000;21769.0000000;21640.0000000;21640.0000000;14
TNXS-RM;60;02/12/20;23:00:00;21671.0000000;21690.0000000;21629.0000000;21630.0000000;9
TNXS-RM;60;03/12/20;11:00:00;21610.0000000;21610.0000000;21501.0000000;21501.0000000;70
TNXS-RM;60;03/12/20;12:00:00;21502.0000000;21593.0000000;21502.0000000;21593.0000000;3
TNXS-RM;60;03/12/20;13:00:00;21510.0000000;21574.0000000;21510.0000000;21574.0000000;12
TNXS-RM;60;03/12/20;14:00:00;21574.0000000;21574.0000000;21515.0000000;21515.0000000;4
TNXS-RM;60;03/12/20;15:00:00;21582.0000000;21582.0000000;21515.0000000;21515.0000000;10
TNXS-RM;60;03/12/20;16:00:00;21510.0000000;21525.0000000;21500.0000000;21500.0000000;36
TNXS-RM;60;03/12/20;17:00:00;21499.0000000;21500.0000000;21467.0000000;21500.0000000;18
TNXS-RM;60;03/12/20;18:00:00;21478.0000000;21478.0000000;21236.0000000;21236.0000000;92
TNXS-RM;60;03/12/20;19:00:00;21231.0000000;21324.0000000;21165.0000000;21165.0000000;57
TNXS-RM;60;03/12/20;20:00:00;21161.0000000;21164.0000000;21053.0000000;21164.0000000;84
TNXS-RM;60;03/12/20;21:00:00;21136.0000000;21174.0000000;21100.0000000;21104.0000000;444
TNXS-RM;60;03/12/20;22:00:00;21097.0000000;21097.0000000;20995.0000000;21001.0000000;48
TNXS-RM;60;03/12/20;23:00:00;20982.0000000;21051.0000000;20982.0000000;21051.0000000;48
TNXS-RM;60;04/12/20;00:00:00;21101.0000000;21101.0000000;21050.0000000;21093.0000000;318
TNXS-RM;60;04/12/20;11:00:00;21005.0000000;21045.0000000;20936.0000000;21000.0000000;132
TNXS-RM;60;04/12/20;12:00:00;21000.0000000;21000.0000000;20990.0000000;20990.0000000;23
TNXS-RM;60;04/12/20;13:00:00;20990.0000000;21000.0000000;20954.0000000;21000.0000000;26
TNXS-RM;60;04/12/20;14:00:00;21000.0000000;21000.0000000;20970.0000000;20970.0000000;5
TNXS-RM;60;04/12/20;15:00:00;21027.0000000;21027.0000000;21000.0000000;21000.0000000;27
TNXS-RM;60;04/12/20;16:00:00;20985.0000000;20985.0000000;20900.0000000;20900.0000000;78
TNXS-RM;60;04/12/20;17:00:00;20936.0000000;20936.0000000;20851.0000000;20883.0000000;22
TNXS-RM;60;04/12/20;18:00:00;20883.0000000;20883.0000000;20769.0000000;20791.0000000;35
TNXS-RM;60;04/12/20;19:00:00;20868.0000000;20868.0000000;20745.0000000;20776.0000000;58
TNXS-RM;60;04/12/20;20:00:00;20750.0000000;20774.0000000;20700.0000000;20774.0000000;99
TNXS-RM;60;04/12/20;21:00:00;20754.0000000;20759.0000000;20717.0000000;20745.0000000;50
TNXS-RM;60;04/12/20;22:00:00;20722.0000000;20747.0000000;20722.0000000;20747.0000000;6
TNXS-RM;60;04/12/20;23:00:00;20810.0000000;20811.0000000;20810.0000000;20811.0000000;15
TNXS-RM;60;05/12/20;00:00:00;20792.0000000;20792.0000000;20700.0000000;20700.0000000;103
TNXS-RM;60;07/12/20;11:00:00;20700.0000000;20797.0000000;20700.0000000;20792.0000000;23
TNXS-RM;60;07/12/20;12:00:00;20790.0000000;20790.0000000;20725.0000000;20755.0000000;66
TNXS-RM;60;07/12/20;13:00:00;20725.0000000;20742.0000000;20700.0000000;20733.0000000;5
TNXS-RM;60;07/12/20;14:00:00;20733.0000000;20751.0000000;20733.0000000;20738.0000000;66
TNXS-RM;60;07/12/20;15:00:00;20731.0000000;20733.0000000;20664.0000000;20733.0000000;34
TNXS-RM;60;07/12/20;16:00:00;20715.0000000;20786.0000000;20715.0000000;20720.0000000;101
TNXS-RM;60;07/12/20;17:00:00;20704.0000000;20704.0000000;20618.0000000;20618.0000000;127
TNXS-RM;60;07/12/20;18:00:00;20597.0000000;20921.0000000;20500.0000000;20900.0000000;90
TNXS-RM;60;07/12/20;19:00:00;20971.0000000;21200.0000000;20971.0000000;21143.0000000;46
TNXS-RM;60;07/12/20;20:00:00;21143.0000000;21165.0000000;21040.0000000;21040.0000000;88
TNXS-RM;60;07/12/20;21:00:00;21040.0000000;21067.0000000;21009.0000000;21067.0000000;11
TNXS-RM;60;07/12/20;22:00:00;21000.0000000;21014.0000000;21000.0000000;21014.0000000;10
TNXS-RM;60;07/12/20;23:00:00;21015.0000000;21090.0000000;21014.0000000;21090.0000000;51
TNXS-RM;60;08/12/20;00:00:00;21060.0000000;21060.0000000;21052.0000000;21052.0000000;4
TNXS-RM;60;08/12/20;11:00:00;21037.0000000;21090.0000000;20899.0000000;20950.0000000;47
TNXS-RM;60;08/12/20;12:00:00;21000.0000000;21001.0000000;20950.0000000;20950.0000000;16
TNXS-RM;60;08/12/20;13:00:00;20953.0000000;20953.0000000;20802.0000000;20831.0000000;80
TNXS-RM;60;08/12/20;14:00:00;20867.0000000;20886.0000000;20850.0000000;20886.0000000;14
TNXS-RM;60;08/12/20;15:00:00;20856.0000000;20868.0000000;20820.0000000;20868.0000000;12
TNXS-RM;60;08/12/20;16:00:00;20868.0000000;20989.0000000;20868.0000000;20989.0000000;6
TNXS-RM;60;08/12/20;17:00:00;20970.0000000;20970.0000000;20970.0000000;20970.0000000;2
TNXS-RM;60;08/12/20;18:00:00;20906.0000000;20948.0000000;20698.0000000;20698.0000000;72
TNXS-RM;60;08/12/20;19:00:00;20751.0000000;20828.0000000;20677.0000000;20828.0000000;159
TNXS-RM;60;08/12/20;20:00:00;20832.0000000;20889.0000000;20791.0000000;20804.0000000;17
TNXS-RM;60;08/12/20;21:00:00;20887.0000000;20925.0000000;20887.0000000;20913.0000000;20
TNXS-RM;60;08/12/20;22:00:00;20830.0000000;20835.0000000;20829.0000000;20835.0000000;17
TNXS-RM;60;08/12/20;23:00:00;20839.0000000;20839.0000000;20839.0000000;20839.0000000;1
TNXS-RM;60;09/12/20;00:00:00;20884.0000000;20884.0000000;20878.0000000;20878.0000000;7
TNXS-RM;60;09/12/20;11:00:00;20736.0000000;20880.0000000;20736.0000000;20854.0000000;51
TNXS-RM;60;09/12/20;12:00:00;20854.0000000;20854.0000000;20700.0000000;20750.0000000;218
TNXS-RM;60;09/12/20;14:00:00;20784.0000000;20811.0000000;20784.0000000;20811.0000000;9
TNXS-RM;60;09/12/20;15:00:00;20854.0000000;20949.0000000;20854.0000000;20913.0000000;14
TNXS-RM;60;09/12/20;16:00:00;20913.0000000;20913.0000000;20830.0000000;20830.0000000;29
TNXS-RM;60;09/12/20;17:00:00;20830.0000000;20850.0000000;20830.0000000;20830.0000000;13
TNXS-RM;60;09/12/20;18:00:00;20871.0000000;21135.0000000;20720.0000000;21135.0000000;133
TNXS-RM;60;09/12/20;19:00:00;21037.0000000;21037.0000000;20919.0000000;20989.0000000;6
TNXS-RM;60;09/12/20;20:00:00;20946.0000000;20946.0000000;20821.0000000;20821.0000000;14
TNXS-RM;60;09/12/20;21:00:00;20820.0000000;20820.0000000;20650.0000000;20650.0000000;34
TNXS-RM;60;09/12/20;22:00:00;20650.0000000;20693.0000000;20500.0000000;20500.0000000;24
TNXS-RM;60;09/12/20;23:00:00;20498.0000000;20556.0000000;20135.0000000;20531.0000000;819
TNXS-RM;60;10/12/20;00:00:00;20474.0000000;20642.0000000;20450.0000000;20469.0000000;247
TNXS-RM;60;10/12/20;11:00:00;20179.0000000;20301.0000000;20121.0000000;20150.0000000;278
TNXS-RM;60;10/12/20;12:00:00;20170.0000000;20254.0000000;20170.0000000;20249.0000000;205
TNXS-RM;60;10/12/20;13:00:00;20249.0000000;20249.0000000;20184.0000000;20210.0000000;116
TNXS-RM;60;10/12/20;14:00:00;20211.0000000;20211.0000000;20183.0000000;20183.0000000;24
TNXS-RM;60;10/12/20;15:00:00;20183.0000000;20253.0000000;20149.0000000;20239.0000000;85
TNXS-RM;60;10/12/20;16:00:00;20239.0000000;20239.0000000;20100.0000000;20177.0000000;114
TNXS-RM;60;10/12/20;17:00:00;20178.0000000;20238.0000000;20177.0000000;20204.0000000;14
TNXS-RM;60;10/12/20;18:00:00;20216.0000000;20272.0000000;19966.0000000;20174.0000000;361
TNXS-RM;60;10/12/20;19:00:00;20234.0000000;20383.0000000;20138.0000000;20138.0000000;176
TNXS-RM;60;10/12/20;20:00:00;20141.0000000;20166.0000000;20059.0000000;20059.0000000;56
TNXS-RM;60;10/12/20;21:00:00;20185.0000000;20194.0000000;20143.0000000;20152.0000000;70
TNXS-RM;60;10/12/20;22:00:00;20163.0000000;20163.0000000;20118.0000000;20145.0000000;16
TNXS-RM;60;10/12/20;23:00:00;20187.0000000;20201.0000000;20180.0000000;20180.0000000;96
TNXS-RM;60;11/12/20;00:00:00;20213.0000000;20300.0000000;20213.0000000;20300.0000000;2
TNXS-RM;60;11/12/20;11:00:00;20130.0000000;20137.0000000;20115.0000000;20115.0000000;22
TNXS-RM;60;11/12/20;12:00:00;20167.0000000;20177.0000000;20022.0000000;20025.0000000;86
TNXS-RM;60;11/12/20;13:00:00;20056.0000000;20175.0000000;20055.0000000;20172.0000000;29
TNXS-RM;60;11/12/20;14:00:00;20166.0000000;20168.0000000;20112.0000000;20112.0000000;35
TNXS-RM;60;11/12/20;15:00:00;20100.0000000;20100.0000000;20055.0000000;20090.0000000;18
TNXS-RM;60;11/12/20;16:00:00;20090.0000000;20114.0000000;20090.0000000;20114.0000000;7
TNXS-RM;60;11/12/20;17:00:00;20131.0000000;20133.0000000;20113.0000000;20120.0000000;16
TNXS-RM;60;11/12/20;18:00:00;20144.0000000;20173.0000000;20080.0000000;20160.0000000;89
TNXS-RM;60;11/12/20;19:00:00;20080.0000000;20080.0000000;19997.0000000;19997.0000000;59
TNXS-RM;60;11/12/20;20:00:00;19997.0000000;19997.0000000;19891.0000000;19891.0000000;66
TNXS-RM;60;11/12/20;21:00:00;19925.0000000;19940.0000000;19776.0000000;19776.0000000;90
TNXS-RM;60;11/12/20;22:00:00;19878.0000000;19954.0000000;19878.0000000;19916.0000000;14
TNXS-RM;60;12/12/20;00:00:00;19919.0000000;19959.0000000;19900.0000000;19908.0000000;59
TNXS-RM;60;14/12/20;11:00:00;20001.0000000;20058.0000000;19973.0000000;19973.0000000;41
TNXS-RM;60;14/12/20;12:00:00;19973.0000000;19973.0000000;19894.0000000;19973.0000000;28
TNXS-RM;60;14/12/20;13:00:00;19991.0000000;19991.0000000;19963.0000000;19963.0000000;14
TNXS-RM;60;14/12/20;14:00:00;19963.0000000;19991.0000000;19963.0000000;19991.0000000;38
TNXS-RM;60;14/12/20;15:00:00;20015.0000000;20053.0000000;19990.0000000;20053.0000000;7
TNXS-RM;60;14/12/20;16:00:00;20054.0000000;20066.0000000;20049.0000000;20066.0000000;41
TNXS-RM;60;14/12/20;17:00:00;20069.0000000;20069.0000000;19839.0000000;19900.0000000;105
TNXS-RM;60;14/12/20;18:00:00;19909.0000000;20275.0000000;19880.0000000;20275.0000000;154
TNXS-RM;60;14/12/20;19:00:00;20228.0000000;20228.0000000;20131.0000000;20131.0000000;18
TNXS-RM;60;14/12/20;20:00:00;20131.0000000;20331.0000000;20131.0000000;20331.0000000;12
TNXS-RM;60;14/12/20;21:00:00;20377.0000000;20435.0000000;20271.0000000;20271.0000000;61
TNXS-RM;60;14/12/20;22:00:00;20323.0000000;20383.0000000;20323.0000000;20369.0000000;24
TNXS-RM;60;14/12/20;23:00:00;20377.0000000;20417.0000000;20344.0000000;20384.0000000;17
