<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
NDMS-RM;60;08/10/20;13:00:00;9056.0000000;9077.0000000;9050.0000000;9066.0000000;797
NDMS-RM;60;08/10/20;14:00:00;9058.0000000;9060.0000000;8995.0000000;9002.0000000;1151
NDMS-RM;60;08/10/20;15:00:00;9002.0000000;9010.0000000;8995.0000000;9010.0000000;797
NDMS-RM;60;08/10/20;16:00:00;9010.0000000;9013.0000000;9007.0000000;9011.0000000;349
NDMS-RM;60;08/10/20;17:00:00;9013.0000000;9025.0000000;8957.0000000;8957.0000000;876
NDMS-RM;60;08/10/20;18:00:00;8957.0000000;8961.0000000;8933.0000000;8940.0000000;1203
NDMS-RM;60;08/10/20;19:00:00;8940.0000000;8970.0000000;8922.0000000;8922.0000000;1011
NDMS-RM;60;08/10/20;20:00:00;8931.0000000;8948.0000000;8920.0000000;8920.0000000;255
NDMS-RM;60;08/10/20;21:00:00;8916.0000000;8916.0000000;8880.0000000;8880.0000000;582
NDMS-RM;60;08/10/20;22:00:00;8880.0000000;8907.0000000;8870.0000000;8905.0000000;179
NDMS-RM;60;08/10/20;23:00:00;8905.0000000;8905.0000000;8890.0000000;8890.0000000;319
NDMS-RM;60;09/10/20;00:00:00;8902.0000000;8909.0000000;8889.0000000;8909.0000000;17
NDMS-RM;60;09/10/20;11:00:00;9044.0000000;9044.0000000;8880.0000000;8892.0000000;341
NDMS-RM;60;09/10/20;12:00:00;8887.0000000;8901.0000000;8877.0000000;8897.0000000;280
NDMS-RM;60;09/10/20;13:00:00;8897.0000000;8925.0000000;8897.0000000;8916.0000000;30
NDMS-RM;60;09/10/20;14:00:00;8912.0000000;8920.0000000;8888.0000000;8888.0000000;231
NDMS-RM;60;09/10/20;15:00:00;8891.0000000;8905.0000000;8880.0000000;8881.0000000;335
NDMS-RM;60;09/10/20;16:00:00;8891.0000000;8911.0000000;8890.0000000;8907.0000000;83
NDMS-RM;60;09/10/20;17:00:00;8900.0000000;8951.0000000;8859.0000000;8925.0000000;869
NDMS-RM;60;09/10/20;18:00:00;8925.0000000;8930.0000000;8899.0000000;8920.0000000;371
NDMS-RM;60;09/10/20;19:00:00;8925.0000000;8932.0000000;8898.0000000;8930.0000000;339
NDMS-RM;60;09/10/20;20:00:00;8928.0000000;8937.0000000;8903.0000000;8935.0000000;472
NDMS-RM;60;09/10/20;21:00:00;8939.0000000;8969.0000000;8920.0000000;8925.0000000;955
NDMS-RM;60;09/10/20;22:00:00;8947.0000000;8947.0000000;8925.0000000;8925.0000000;1009
NDMS-RM;60;09/10/20;23:00:00;8925.0000000;8972.0000000;8924.0000000;8972.0000000;321
NDMS-RM;60;10/10/20;00:00:00;8980.0000000;9020.0000000;8978.0000000;9012.0000000;275
NDMS-RM;60;13/10/20;11:00:00;9380.0000000;9750.0000000;9100.0000000;9701.0000000;5665
NDMS-RM;60;13/10/20;12:00:00;9701.0000000;9731.0000000;9678.0000000;9731.0000000;5768
NDMS-RM;60;13/10/20;13:00:00;9732.0000000;9781.0000000;9718.0000000;9780.0000000;6083
NDMS-RM;60;13/10/20;14:00:00;9781.0000000;9815.0000000;9726.0000000;9748.0000000;4019
NDMS-RM;60;13/10/20;15:00:00;9745.0000000;9750.0000000;9668.0000000;9714.0000000;2278
NDMS-RM;60;13/10/20;16:00:00;9716.0000000;9740.0000000;9688.0000000;9711.0000000;1143
NDMS-RM;60;13/10/20;17:00:00;9700.0000000;9703.0000000;9401.0000000;9486.0000000;5143
NDMS-RM;60;13/10/20;18:00:00;9491.0000000;9565.0000000;9465.0000000;9536.0000000;3031
NDMS-RM;60;13/10/20;19:00:00;9538.0000000;9620.0000000;9500.0000000;9560.0000000;902
NDMS-RM;60;13/10/20;20:00:00;9560.0000000;9610.0000000;9430.0000000;9440.0000000;3075
NDMS-RM;60;13/10/20;21:00:00;9440.0000000;9524.0000000;9242.0000000;9288.0000000;6717
NDMS-RM;60;13/10/20;22:00:00;9286.0000000;9362.0000000;9239.0000000;9357.0000000;1800
NDMS-RM;60;13/10/20;23:00:00;9357.0000000;9423.0000000;9338.0000000;9340.0000000;1205
NDMS-RM;60;14/10/20;00:00:00;9340.0000000;9352.0000000;9317.0000000;9343.0000000;271
NDMS-RM;60;14/10/20;11:00:00;9610.0000000;9610.0000000;9412.0000000;9485.0000000;1017
NDMS-RM;60;14/10/20;12:00:00;9465.0000000;9472.0000000;9415.0000000;9436.0000000;811
NDMS-RM;60;14/10/20;13:00:00;9437.0000000;9444.0000000;9370.0000000;9380.0000000;1179
NDMS-RM;60;14/10/20;14:00:00;9380.0000000;9395.0000000;9350.0000000;9378.0000000;420
NDMS-RM;60;14/10/20;15:00:00;9378.0000000;9431.0000000;9378.0000000;9411.0000000;875
NDMS-RM;60;14/10/20;16:00:00;9415.0000000;9424.0000000;9371.0000000;9378.0000000;236
NDMS-RM;60;14/10/20;17:00:00;9379.0000000;9513.0000000;9300.0000000;9501.0000000;2386
NDMS-RM;60;14/10/20;18:00:00;9502.0000000;9502.0000000;9394.0000000;9469.0000000;573
NDMS-RM;60;14/10/20;19:00:00;9453.0000000;9459.0000000;9383.0000000;9400.0000000;495
NDMS-RM;60;14/10/20;20:00:00;9397.0000000;9397.0000000;9320.0000000;9335.0000000;461
NDMS-RM;60;14/10/20;21:00:00;9340.0000000;9365.0000000;9297.0000000;9360.0000000;382
NDMS-RM;60;14/10/20;22:00:00;9370.0000000;9420.0000000;9370.0000000;9420.0000000;377
NDMS-RM;60;14/10/20;23:00:00;9410.0000000;9472.0000000;9405.0000000;9425.0000000;301
NDMS-RM;60;15/10/20;00:00:00;9424.0000000;9424.0000000;9400.0000000;9400.0000000;96
NDMS-RM;60;15/10/20;11:00:00;9300.0000000;9330.0000000;9251.0000000;9269.0000000;1509
NDMS-RM;60;15/10/20;12:00:00;9282.0000000;9290.0000000;9160.0000000;9191.0000000;5900
NDMS-RM;60;15/10/20;13:00:00;9190.0000000;9222.0000000;9170.0000000;9207.0000000;283
NDMS-RM;60;15/10/20;14:00:00;9207.0000000;9250.0000000;9207.0000000;9242.0000000;341
NDMS-RM;60;15/10/20;15:00:00;9241.0000000;9290.0000000;9240.0000000;9275.0000000;188
NDMS-RM;60;15/10/20;16:00:00;9272.0000000;9300.0000000;9257.0000000;9300.0000000;1068
NDMS-RM;60;15/10/20;17:00:00;9297.0000000;9437.0000000;9280.0000000;9390.0000000;2297
NDMS-RM;60;15/10/20;18:00:00;9400.0000000;9400.0000000;9330.0000000;9376.0000000;426
NDMS-RM;60;15/10/20;19:00:00;9384.0000000;9429.0000000;9351.0000000;9423.0000000;669
NDMS-RM;60;15/10/20;20:00:00;9435.0000000;9463.0000000;9384.0000000;9390.0000000;923
NDMS-RM;60;15/10/20;21:00:00;9385.0000000;9412.0000000;9350.0000000;9396.0000000;317
NDMS-RM;60;15/10/20;22:00:00;9414.0000000;9431.0000000;9397.0000000;9415.0000000;162
NDMS-RM;60;15/10/20;23:00:00;9435.0000000;9462.0000000;9432.0000000;9432.0000000;302
NDMS-RM;60;16/10/20;00:00:00;9438.0000000;9438.0000000;9407.0000000;9427.0000000;81
NDMS-RM;60;16/10/20;11:00:00;9400.0000000;9452.0000000;9379.0000000;9414.0000000;330
NDMS-RM;60;16/10/20;12:00:00;9414.0000000;9472.0000000;9414.0000000;9468.0000000;321
NDMS-RM;60;16/10/20;13:00:00;9468.0000000;9483.0000000;9456.0000000;9476.0000000;569
NDMS-RM;60;16/10/20;14:00:00;9476.0000000;9495.0000000;9431.0000000;9431.0000000;806
NDMS-RM;60;16/10/20;15:00:00;9451.0000000;9487.0000000;9450.0000000;9474.0000000;86
NDMS-RM;60;16/10/20;16:00:00;9464.0000000;9524.0000000;9464.0000000;9515.0000000;2514
NDMS-RM;60;16/10/20;17:00:00;9510.0000000;9516.0000000;9410.0000000;9432.0000000;774
NDMS-RM;60;16/10/20;18:00:00;9441.0000000;9460.0000000;9400.0000000;9414.0000000;804
NDMS-RM;60;16/10/20;19:00:00;9400.0000000;9400.0000000;9311.0000000;9366.0000000;673
NDMS-RM;60;16/10/20;20:00:00;9358.0000000;9359.0000000;9306.0000000;9320.0000000;652
NDMS-RM;60;16/10/20;21:00:00;9342.0000000;9372.0000000;9342.0000000;9362.0000000;304
NDMS-RM;60;16/10/20;22:00:00;9362.0000000;9392.0000000;9350.0000000;9392.0000000;526
NDMS-RM;60;16/10/20;23:00:00;9392.0000000;9392.0000000;9280.0000000;9280.0000000;460
NDMS-RM;60;17/10/20;00:00:00;9278.0000000;9374.0000000;9270.0000000;9295.0000000;162
NDMS-RM;60;19/10/20;11:00:00;9379.0000000;9390.0000000;9313.0000000;9360.0000000;541
NDMS-RM;60;19/10/20;12:00:00;9367.0000000;9431.0000000;9349.0000000;9431.0000000;614
NDMS-RM;60;19/10/20;13:00:00;9431.0000000;9431.0000000;9370.0000000;9370.0000000;149
NDMS-RM;60;19/10/20;14:00:00;9388.0000000;9388.0000000;9353.0000000;9375.0000000;281
NDMS-RM;60;19/10/20;15:00:00;9361.0000000;9361.0000000;9323.0000000;9325.0000000;443
NDMS-RM;60;19/10/20;16:00:00;9323.0000000;9339.0000000;9315.0000000;9321.0000000;360
NDMS-RM;60;19/10/20;17:00:00;9321.0000000;9350.0000000;9280.0000000;9292.0000000;1051
NDMS-RM;60;19/10/20;18:00:00;9287.0000000;9293.0000000;9175.0000000;9207.0000000;604
NDMS-RM;60;19/10/20;19:00:00;9213.0000000;9272.0000000;9213.0000000;9223.0000000;134
NDMS-RM;60;19/10/20;20:00:00;9215.0000000;9234.0000000;9200.0000000;9221.0000000;296
NDMS-RM;60;19/10/20;21:00:00;9221.0000000;9228.0000000;9150.0000000;9161.0000000;2450
NDMS-RM;60;19/10/20;22:00:00;9160.0000000;9171.0000000;9109.0000000;9109.0000000;5863
NDMS-RM;60;19/10/20;23:00:00;9103.0000000;9103.0000000;9011.0000000;9033.0000000;846
NDMS-RM;60;20/10/20;00:00:00;9035.0000000;9074.0000000;9030.0000000;9055.0000000;503
NDMS-RM;60;20/10/20;11:00:00;9115.0000000;9200.0000000;9114.0000000;9172.0000000;1007
NDMS-RM;60;20/10/20;12:00:00;9172.0000000;9172.0000000;9127.0000000;9147.0000000;220
NDMS-RM;60;20/10/20;13:00:00;9147.0000000;9148.0000000;9127.0000000;9143.0000000;60
NDMS-RM;60;20/10/20;14:00:00;9140.0000000;9153.0000000;9120.0000000;9146.0000000;561
NDMS-RM;60;20/10/20;15:00:00;9147.0000000;9151.0000000;9120.0000000;9135.0000000;317
NDMS-RM;60;20/10/20;16:00:00;9120.0000000;9120.0000000;9083.0000000;9089.0000000;567
NDMS-RM;60;20/10/20;17:00:00;9087.0000000;9097.0000000;9025.0000000;9097.0000000;1159
NDMS-RM;60;20/10/20;18:00:00;9098.0000000;9117.0000000;9019.0000000;9036.0000000;637
NDMS-RM;60;20/10/20;19:00:00;9010.0000000;9076.0000000;9005.0000000;9065.0000000;643
NDMS-RM;60;20/10/20;20:00:00;9078.0000000;9161.0000000;9067.0000000;9114.0000000;2609
NDMS-RM;60;20/10/20;21:00:00;9163.0000000;9204.0000000;9150.0000000;9150.0000000;413
NDMS-RM;60;20/10/20;22:00:00;9157.0000000;9159.0000000;9120.0000000;9135.0000000;2283
NDMS-RM;60;20/10/20;23:00:00;9149.0000000;9149.0000000;9062.0000000;9102.0000000;723
NDMS-RM;60;21/10/20;00:00:00;9080.0000000;9174.0000000;9064.0000000;9075.0000000;192
NDMS-RM;60;21/10/20;11:00:00;9107.0000000;9128.0000000;9056.0000000;9078.0000000;274
NDMS-RM;60;21/10/20;12:00:00;9064.0000000;9076.0000000;9011.0000000;9016.0000000;324
NDMS-RM;60;21/10/20;13:00:00;9016.0000000;9052.0000000;9015.0000000;9051.0000000;30
NDMS-RM;60;21/10/20;14:00:00;9052.0000000;9083.0000000;9052.0000000;9067.0000000;280
NDMS-RM;60;21/10/20;15:00:00;9058.0000000;9061.0000000;9025.0000000;9049.0000000;122
NDMS-RM;60;21/10/20;16:00:00;9048.0000000;9048.0000000;9030.0000000;9034.0000000;85
NDMS-RM;60;21/10/20;17:00:00;9030.0000000;9093.0000000;8994.0000000;9075.0000000;1208
NDMS-RM;60;21/10/20;18:00:00;9075.0000000;9095.0000000;9059.0000000;9090.0000000;115
NDMS-RM;60;21/10/20;19:00:00;9064.0000000;9064.0000000;9006.0000000;9006.0000000;203
NDMS-RM;60;21/10/20;20:00:00;9006.0000000;9052.0000000;8970.0000000;8987.0000000;462
NDMS-RM;60;21/10/20;21:00:00;8987.0000000;9025.0000000;8987.0000000;9000.0000000;74
NDMS-RM;60;21/10/20;22:00:00;9000.0000000;9049.0000000;9000.0000000;9049.0000000;122
NDMS-RM;60;21/10/20;23:00:00;9057.0000000;9065.0000000;8988.0000000;8988.0000000;703
NDMS-RM;60;22/10/20;00:00:00;8988.0000000;8989.0000000;8975.0000000;8985.0000000;62
NDMS-RM;60;22/10/20;11:00:00;8900.0000000;8963.0000000;8900.0000000;8944.0000000;245
NDMS-RM;60;22/10/20;12:00:00;8944.0000000;9003.0000000;8944.0000000;8982.0000000;219
NDMS-RM;60;22/10/20;13:00:00;8980.0000000;8987.0000000;8965.0000000;8967.0000000;1942
NDMS-RM;60;22/10/20;14:00:00;8967.0000000;9008.0000000;8946.0000000;9007.0000000;603
NDMS-RM;60;22/10/20;15:00:00;9000.0000000;9000.0000000;8977.0000000;8996.0000000;237
NDMS-RM;60;22/10/20;16:00:00;8996.0000000;9032.0000000;8991.0000000;9017.0000000;503
NDMS-RM;60;22/10/20;17:00:00;9016.0000000;9046.0000000;8975.0000000;8975.0000000;891
NDMS-RM;60;22/10/20;18:00:00;8975.0000000;8981.0000000;8804.0000000;8857.0000000;2279
NDMS-RM;60;22/10/20;19:00:00;8873.0000000;8875.0000000;8825.0000000;8825.0000000;476
NDMS-RM;60;22/10/20;20:00:00;8825.0000000;8836.0000000;8801.0000000;8836.0000000;373
NDMS-RM;60;22/10/20;21:00:00;8845.0000000;8874.0000000;8836.0000000;8849.0000000;410
NDMS-RM;60;22/10/20;22:00:00;8850.0000000;8888.0000000;8849.0000000;8875.0000000;65
NDMS-RM;60;22/10/20;23:00:00;8872.0000000;8910.0000000;8855.0000000;8865.0000000;472
NDMS-RM;60;23/10/20;00:00:00;8866.0000000;8891.0000000;8865.0000000;8885.0000000;167
NDMS-RM;60;23/10/20;11:00:00;8894.0000000;8919.0000000;8875.0000000;8900.0000000;272
NDMS-RM;60;23/10/20;12:00:00;8900.0000000;8910.0000000;8875.0000000;8875.0000000;192
NDMS-RM;60;23/10/20;13:00:00;8880.0000000;8899.0000000;8873.0000000;8897.0000000;107
NDMS-RM;60;23/10/20;14:00:00;8897.0000000;8897.0000000;8869.0000000;8885.0000000;208
NDMS-RM;60;23/10/20;15:00:00;8891.0000000;8915.0000000;8884.0000000;8909.0000000;236
NDMS-RM;60;23/10/20;16:00:00;8905.0000000;8915.0000000;8897.0000000;8904.0000000;641
NDMS-RM;60;23/10/20;17:00:00;8903.0000000;8905.0000000;8820.0000000;8823.0000000;408
NDMS-RM;60;23/10/20;18:00:00;8823.0000000;8823.0000000;8763.0000000;8784.0000000;776
NDMS-RM;60;23/10/20;19:00:00;8790.0000000;8798.0000000;8718.0000000;8732.0000000;858
NDMS-RM;60;23/10/20;20:00:00;8732.0000000;8775.0000000;8732.0000000;8760.0000000;871
NDMS-RM;60;23/10/20;21:00:00;8784.0000000;8787.0000000;8767.0000000;8770.0000000;86
NDMS-RM;60;23/10/20;22:00:00;8765.0000000;8776.0000000;8730.0000000;8730.0000000;144
NDMS-RM;60;23/10/20;23:00:00;8730.0000000;8765.0000000;8730.0000000;8765.0000000;97
NDMS-RM;60;24/10/20;00:00:00;8770.0000000;8775.0000000;8765.0000000;8765.0000000;189
NDMS-RM;60;26/10/20;11:00:00;8735.0000000;8746.0000000;8687.0000000;8725.0000000;706
NDMS-RM;60;26/10/20;12:00:00;8725.0000000;8725.0000000;8699.0000000;8700.0000000;1259
NDMS-RM;60;26/10/20;13:00:00;8702.0000000;8715.0000000;8700.0000000;8715.0000000;475
NDMS-RM;60;26/10/20;14:00:00;8714.0000000;8749.0000000;8702.0000000;8742.0000000;203
NDMS-RM;60;26/10/20;15:00:00;8744.0000000;8750.0000000;8710.0000000;8710.0000000;135
NDMS-RM;60;26/10/20;16:00:00;8716.0000000;8722.0000000;8700.0000000;8700.0000000;161
NDMS-RM;60;26/10/20;17:00:00;8700.0000000;8823.0000000;8700.0000000;8807.0000000;984
NDMS-RM;60;26/10/20;18:00:00;8810.0000000;8870.0000000;8761.0000000;8761.0000000;1582
NDMS-RM;60;26/10/20;19:00:00;8758.0000000;8758.0000000;8690.0000000;8717.0000000;866
NDMS-RM;60;26/10/20;20:00:00;8710.0000000;8730.0000000;8710.0000000;8717.0000000;116
NDMS-RM;60;26/10/20;21:00:00;8710.0000000;8720.0000000;8655.0000000;8704.0000000;212
NDMS-RM;60;26/10/20;22:00:00;8704.0000000;8742.0000000;8695.0000000;8729.0000000;77
NDMS-RM;60;26/10/20;23:00:00;8729.0000000;8793.0000000;8719.0000000;8793.0000000;188
NDMS-RM;60;27/10/20;00:00:00;8795.0000000;8802.0000000;8786.0000000;8802.0000000;82
NDMS-RM;60;27/10/20;11:00:00;8803.0000000;8845.0000000;8759.0000000;8843.0000000;231
NDMS-RM;60;27/10/20;12:00:00;8830.0000000;8830.0000000;8795.0000000;8821.0000000;85
NDMS-RM;60;27/10/20;13:00:00;8823.0000000;8825.0000000;8802.0000000;8825.0000000;100
NDMS-RM;60;27/10/20;14:00:00;8827.0000000;8868.0000000;8825.0000000;8859.0000000;325
NDMS-RM;60;27/10/20;15:00:00;8836.0000000;8858.0000000;8826.0000000;8838.0000000;344
NDMS-RM;60;27/10/20;16:00:00;8857.0000000;8857.0000000;8838.0000000;8838.0000000;60
NDMS-RM;60;27/10/20;17:00:00;8840.0000000;8904.0000000;8800.0000000;8904.0000000;252
NDMS-RM;60;27/10/20;18:00:00;8910.0000000;8973.0000000;8898.0000000;8958.0000000;571
NDMS-RM;60;27/10/20;19:00:00;8958.0000000;9010.0000000;8953.0000000;9007.0000000;2299
NDMS-RM;60;27/10/20;20:00:00;9001.0000000;9027.0000000;8985.0000000;9021.0000000;3822
NDMS-RM;60;27/10/20;21:00:00;9021.0000000;9045.0000000;8985.0000000;8985.0000000;2210
NDMS-RM;60;27/10/20;22:00:00;8985.0000000;8985.0000000;8950.0000000;8985.0000000;162
NDMS-RM;60;27/10/20;23:00:00;8985.0000000;9037.0000000;8980.0000000;9019.0000000;309
NDMS-RM;60;28/10/20;00:00:00;9010.0000000;9025.0000000;8984.0000000;9014.0000000;73
NDMS-RM;60;28/10/20;11:00:00;8980.0000000;9020.0000000;8945.0000000;9000.0000000;389
NDMS-RM;60;28/10/20;12:00:00;8995.0000000;9033.0000000;8972.0000000;8981.0000000;213
NDMS-RM;60;28/10/20;13:00:00;9000.0000000;9033.0000000;8974.0000000;9032.0000000;206
NDMS-RM;60;28/10/20;14:00:00;9032.0000000;9068.0000000;9019.0000000;9068.0000000;271
NDMS-RM;60;28/10/20;15:00:00;9065.0000000;9078.0000000;9040.0000000;9043.0000000;129
NDMS-RM;60;28/10/20;16:00:00;9042.0000000;9058.0000000;9014.0000000;9043.0000000;222
NDMS-RM;60;28/10/20;17:00:00;9048.0000000;9075.0000000;8800.0000000;8885.0000000;3969
NDMS-RM;60;28/10/20;18:00:00;8887.0000000;8900.0000000;8602.0000000;8858.0000000;1661
NDMS-RM;60;28/10/20;19:00:00;8859.0000000;8895.0000000;8822.0000000;8895.0000000;422
NDMS-RM;60;28/10/20;20:00:00;8900.0000000;8922.0000000;8880.0000000;8885.0000000;909
NDMS-RM;60;28/10/20;21:00:00;8870.0000000;8919.0000000;8844.0000000;8919.0000000;188
NDMS-RM;60;28/10/20;22:00:00;8919.0000000;8942.0000000;8896.0000000;8920.0000000;52
NDMS-RM;60;28/10/20;23:00:00;8916.0000000;8932.0000000;8811.0000000;8822.0000000;205
NDMS-RM;60;29/10/20;00:00:00;8813.0000000;8870.0000000;8813.0000000;8845.0000000;350
NDMS-RM;60;29/10/20;11:00:00;8900.0000000;8920.0000000;8846.0000000;8885.0000000;250
NDMS-RM;60;29/10/20;12:00:00;8895.0000000;8988.0000000;8885.0000000;8977.0000000;3375
NDMS-RM;60;29/10/20;13:00:00;8956.0000000;9027.0000000;8850.0000000;8997.0000000;1404
NDMS-RM;60;29/10/20;14:00:00;8997.0000000;9050.0000000;8960.0000000;8980.0000000;1022
NDMS-RM;60;29/10/20;15:00:00;8970.0000000;8971.0000000;8894.0000000;8895.0000000;600
NDMS-RM;60;29/10/20;16:00:00;8904.0000000;8943.0000000;8800.0000000;8937.0000000;3439
NDMS-RM;60;29/10/20;17:00:00;8945.0000000;9062.0000000;8934.0000000;9057.0000000;2075
NDMS-RM;60;29/10/20;18:00:00;9050.0000000;9060.0000000;8961.0000000;8980.0000000;614
NDMS-RM;60;29/10/20;19:00:00;8980.0000000;9086.0000000;8980.0000000;9047.0000000;1484
NDMS-RM;60;29/10/20;20:00:00;9060.0000000;9115.0000000;9055.0000000;9091.0000000;1372
NDMS-RM;60;29/10/20;21:00:00;9091.0000000;9190.0000000;9091.0000000;9190.0000000;2796
NDMS-RM;60;29/10/20;22:00:00;9193.0000000;9220.0000000;9138.0000000;9167.0000000;843
NDMS-RM;60;29/10/20;23:00:00;9167.0000000;9190.0000000;9069.0000000;9069.0000000;814
NDMS-RM;60;30/10/20;00:00:00;9045.0000000;9147.0000000;8639.0000000;8799.0000000;4362
NDMS-RM;60;30/10/20;11:00:00;8799.0000000;8799.0000000;8477.0000000;8731.0000000;1359
NDMS-RM;60;30/10/20;12:00:00;8726.0000000;8726.0000000;8651.0000000;8675.0000000;1053
NDMS-RM;60;30/10/20;13:00:00;8680.0000000;8735.0000000;8670.0000000;8735.0000000;275
NDMS-RM;60;30/10/20;14:00:00;8738.0000000;8818.0000000;8716.0000000;8790.0000000;1134
NDMS-RM;60;30/10/20;15:00:00;8804.0000000;8813.0000000;8769.0000000;8783.0000000;166
NDMS-RM;60;30/10/20;16:00:00;8783.0000000;8819.0000000;8734.0000000;8789.0000000;386
NDMS-RM;60;30/10/20;17:00:00;8787.0000000;8829.0000000;8640.0000000;8699.0000000;1402
NDMS-RM;60;30/10/20;18:00:00;8680.0000000;8742.0000000;8605.0000000;8630.0000000;943
NDMS-RM;60;30/10/20;19:00:00;8632.0000000;8712.0000000;8632.0000000;8662.0000000;463
NDMS-RM;60;30/10/20;20:00:00;8662.0000000;8712.0000000;8650.0000000;8657.0000000;295
NDMS-RM;60;30/10/20;21:00:00;8663.0000000;8663.0000000;8605.0000000;8612.0000000;1329
NDMS-RM;60;30/10/20;22:00:00;8615.0000000;8639.0000000;8587.0000000;8600.0000000;1284
NDMS-RM;60;30/10/20;23:00:00;8619.0000000;8675.0000000;8580.0000000;8670.0000000;1247
NDMS-RM;60;31/10/20;00:00:00;8674.0000000;8678.0000000;8659.0000000;8675.0000000;310
NDMS-RM;60;02/11/20;11:00:00;8601.0000000;8796.0000000;8601.0000000;8745.0000000;714
NDMS-RM;60;02/11/20;12:00:00;8777.0000000;8802.0000000;8746.0000000;8801.0000000;727
NDMS-RM;60;02/11/20;13:00:00;8800.0000000;8830.0000000;8786.0000000;8811.0000000;395
NDMS-RM;60;02/11/20;14:00:00;8811.0000000;8857.0000000;8809.0000000;8857.0000000;453
NDMS-RM;60;02/11/20;15:00:00;8850.0000000;8860.0000000;8835.0000000;8850.0000000;1375
NDMS-RM;60;02/11/20;16:00:00;8842.0000000;9000.0000000;8807.0000000;8828.0000000;2184
NDMS-RM;60;02/11/20;17:00:00;8829.0000000;8837.0000000;8780.0000000;8780.0000000;436
NDMS-RM;60;02/11/20;18:00:00;8778.0000000;8900.0000000;8757.0000000;8848.0000000;1364
NDMS-RM;60;02/11/20;19:00:00;8851.0000000;8870.0000000;8770.0000000;8770.0000000;735
NDMS-RM;60;02/11/20;20:00:00;8765.0000000;8765.0000000;8700.0000000;8700.0000000;1065
NDMS-RM;60;02/11/20;21:00:00;8697.0000000;8745.0000000;8694.0000000;8710.0000000;274
NDMS-RM;60;02/11/20;22:00:00;8715.0000000;8730.0000000;8669.0000000;8680.0000000;508
NDMS-RM;60;02/11/20;23:00:00;8680.0000000;8707.0000000;8680.0000000;8696.0000000;857
NDMS-RM;60;03/11/20;00:00:00;8709.0000000;8725.0000000;8691.0000000;8720.0000000;3102
NDMS-RM;60;03/11/20;11:00:00;8750.0000000;8804.0000000;8730.0000000;8740.0000000;395
NDMS-RM;60;03/11/20;12:00:00;8740.0000000;8758.0000000;8680.0000000;8750.0000000;226
NDMS-RM;60;03/11/20;13:00:00;8755.0000000;8755.0000000;8731.0000000;8731.0000000;3364
NDMS-RM;60;03/11/20;14:00:00;8731.0000000;8760.0000000;8705.0000000;8730.0000000;73
NDMS-RM;60;03/11/20;15:00:00;8730.0000000;8730.0000000;8658.0000000;8678.0000000;267
NDMS-RM;60;03/11/20;16:00:00;8670.0000000;8698.0000000;8669.0000000;8690.0000000;202
NDMS-RM;60;03/11/20;17:00:00;8690.0000000;8700.0000000;8680.0000000;8700.0000000;2004
NDMS-RM;60;03/11/20;18:00:00;8700.0000000;8713.0000000;8652.0000000;8713.0000000;393
NDMS-RM;60;03/11/20;19:00:00;8715.0000000;8800.0000000;8715.0000000;8800.0000000;1117
NDMS-RM;60;03/11/20;20:00:00;8810.0000000;8820.0000000;8770.0000000;8775.0000000;1175
NDMS-RM;60;03/11/20;21:00:00;8775.0000000;8800.0000000;8768.0000000;8772.0000000;465
NDMS-RM;60;03/11/20;22:00:00;8780.0000000;8780.0000000;8726.0000000;8729.0000000;1001
NDMS-RM;60;03/11/20;23:00:00;8740.0000000;8779.0000000;8736.0000000;8773.0000000;839
NDMS-RM;60;04/11/20;00:00:00;8766.0000000;8820.0000000;8753.0000000;8798.0000000;2105
NDMS-RM;60;05/11/20;11:00:00;9054.0000000;9199.0000000;9050.0000000;9194.0000000;1736
NDMS-RM;60;05/11/20;12:00:00;9194.0000000;9230.0000000;9071.0000000;9136.0000000;1647
NDMS-RM;60;05/11/20;13:00:00;9139.0000000;9190.0000000;9139.0000000;9185.0000000;1476
NDMS-RM;60;05/11/20;14:00:00;9185.0000000;9218.0000000;9158.0000000;9201.0000000;347
NDMS-RM;60;05/11/20;15:00:00;9201.0000000;9209.0000000;9184.0000000;9194.0000000;466
NDMS-RM;60;05/11/20;16:00:00;9180.0000000;9184.0000000;9150.0000000;9160.0000000;344
NDMS-RM;60;05/11/20;17:00:00;9169.0000000;9172.0000000;9130.0000000;9150.0000000;348
NDMS-RM;60;05/11/20;18:00:00;9150.0000000;9240.0000000;9057.0000000;9191.0000000;1108
NDMS-RM;60;05/11/20;19:00:00;9180.0000000;9195.0000000;9080.0000000;9084.0000000;376
NDMS-RM;60;05/11/20;20:00:00;9122.0000000;9122.0000000;9076.0000000;9096.0000000;280
NDMS-RM;60;05/11/20;21:00:00;9095.0000000;9101.0000000;9057.0000000;9075.0000000;152
NDMS-RM;60;05/11/20;22:00:00;9074.0000000;9115.0000000;9074.0000000;9115.0000000;307
NDMS-RM;60;05/11/20;23:00:00;9115.0000000;9160.0000000;9111.0000000;9158.0000000;285
NDMS-RM;60;06/11/20;00:00:00;9158.0000000;9160.0000000;9138.0000000;9145.0000000;672
NDMS-RM;60;06/11/20;11:00:00;9144.0000000;9144.0000000;9000.0000000;9038.0000000;1146
NDMS-RM;60;06/11/20;12:00:00;9038.0000000;9096.0000000;9038.0000000;9090.0000000;214
